Key;WikidataId;Author;No of co-authors;Title;Subtitle;Normalized genre;Archive;Normalized year;Publisher;Publication place;First edition;Num Pages;Size;Libretto;Premier year;Print edition;No of speakers;No of speakers (female);No of speakers (male);No of speakers (unknown);No of person groups;No of connected components;No of edges;Year written;No of segments;No of acts;No of words;No of words (speakers);No of words (stage directions);No of paragraphs;No of lines;Filename;Xmlid;Corpus;Date;Notes;Author gender (manual);Author birth;Author death;Characters;Co-authors;Author age (time of writing);Posthumous;Authorid;Publication statement;files
ita000139;Q84177540;Visconti, Gaspare Ambrogio;0;Pasitea;;;http://www.bibliotecaitaliana.it/testo/bibit001426;1498;UTET;Torino;1983;;12;false;;;12;3;9;0;0;1;17;1495/1498;25;0;9122;8447;84;0;1137;visconti-pasitea;ita000139;ItaDraCor;1498;Visconti, Gasparo;male;1461;1499;"Crisalo (M); Pseudolo (M); Promo (M); Comarco (M); Dioneo (M); Citta (F); Mastropa (F); Pasitea (F); Apistio (M); Eusebio (M); Apollo (M); Crifiologo (M)";;37;false;https://www.wikidata.org/wiki/Q19365875;DraCor: https://dracor.org/;texts/visconti-pasitea.xml
ita000138;Q1502106;Trissino, Gian;0;Sofonisba;;;http://www.bibliotecaitaliana.it/testo/bibit000465;1524;UTET;Torino;;;11;false;1554;1524;11;4;7;0;1;1;23;1514/1515;15;5;14582;14453;61;0;2102;trissino-sofonisba;ita000138;ItaDraCor;1524;Trissino, Gian Giorgio;male;1478;1550;"Sofonisba (F); Erminia (F); Coro di donne Cirtensi (F); Famiglio (M); Messo (M); Massinissa (M); Lelio (M); Catone (M); Scipione (M); Siface (M); Serva (F)";;46;false;https://www.wikidata.org/wiki/Q436738;DraCor: https://dracor.org/;texts/trissino-sofonisba.xml
ita000137;Q84176607;Torelli, Pomponio;0;La Merope;;Tragedy;http://www.bibliotecaitaliana.it/testo/bibit000311;1589;Bulzoni;Ravenna;1999;;8;false;;1589;8;3;5;0;1;1;28;;1;1;19171;18597;10;0;2699;torelli-la-merope;ita000137;ItaDraCor;1589;;male;1539;1608;"Merope (F); Nutrice (F); Gabria (M); Choro (F); Polifonte (M); Capitano (M); Nesso (M); Telefonte (M)";;50;false;https://www.wikidata.org/wiki/Q3907904;DraCor: https://dracor.org/;texts/torelli-la-merope.xml
ita000136;Q1658238;Tasso, Torquato;0;Re Torrismondo;;;http://www.bibliotecaitaliana.it/testo/bibit000057;1587;Garzanti;Milano;1995;;13;false;1618;1587;13;5;7;1;1;1;29;;34;5;25478;24763;68;0;3404;tasso-re-torrismondo;ita000136;ItaDraCor;1587;;male;1544;1595;"Nutrice (F); Alvida (F); Regina Madre (F); Torrismondo (M); Consigliero (M); Coro (Unk); Messaggiero (M); Rosmonda (F); Germondo, Re di Suezia (M); Cameriera (F); Indovino (M); Frontone (M); Cameriero (M)";;43;false;https://www.wikidata.org/wiki/Q168962;DraCor: https://dracor.org/;texts/tasso-re-torrismondo.xml
ita000135;Q84178663;Tasso, Torquato;0;Intrichi d'Amore;;Comedy;http://www.bibliotecaitaliana.it/testo/bibit001343;1598;Lexis Progetti Editoriali;Roma;1997;;15;false;1598;1603;15;6;9;0;0;1;90;;63;5;49229;48964;15;1861;0;tasso-intrichi-d-amore;ita000135;ItaDraCor;1598;;male;1544;1595;"Leandro (M); Cornelia (F); Ersilia (F); Camillo (M); Lavinia (F); Flaminio (M); Pasquina (F); Magagna (M); Franceschetto (M); Gialaise (M); Alberto (M); Manilio (M); Bianchetta (F); Alessandro (M); Leonora (F)";;;true;https://www.wikidata.org/wiki/Q168962;DraCor: https://dracor.org/;texts/tasso-intrichi-d-amore.xml
ita000134;Q84177861;Tasso, Torquato;0;Galealto;;;http://www.bibliotecaitaliana.it/testo/bibit001104;1574;Tipografia Editrice Secomandi;Bergamo;1952;;8;false;;;8;4;3;1;1;3;6;1573/1574;6;2;8751;8714;16;0;1211;tasso-galealto;ita000134;ItaDraCor;1574;;male;1544;1595;"Nutrice (F); Alvida (F); Galealto (M); Consigliere (M); Straniero (M); Coro (Unk); Rosmonda (F); Filena (F)";;30;false;https://www.wikidata.org/wiki/Q168962;DraCor: https://dracor.org/;texts/tasso-galealto.xml
ita000133;Q471831;Tasso, Torquato;0;Aminta;;;http://www.bibliotecaitaliana.it/testo/bibit000763;1573;L. S. Olschki;Firenze;1999;;10;false;1573;1580;10;3;6;1;1;3;15;;11;5;14066;13965;30;0;2091;tasso-aminta;ita000133;ItaDraCor;1573;;male;1544;1595;"Amore (Unk); Dafne (F); Silvia (F); Aminta (M); Tirsi (M); Coro De' Pastori (M); Satiro (M); Nirina (F); Nuntio (Ergasto) (M); Elpino (M)";;29;false;https://www.wikidata.org/wiki/Q168962;DraCor: https://dracor.org/;texts/tasso-aminta.xml
ita000132;;Tasso, Torquato;0;Aminta (ms. Campori 491);;;http://www.bibliotecaitaliana.it/testo/bibit000054;1579;;;;;10;false;;;10;3;6;1;1;3;17;1579;11;5;13537;13477;28;0;2029;tasso-aminta-ms-campori-491;ita000132;ItaDraCor;1579;;male;1544;1595;"Amore (Unk); Dafne (F); Silvia (F); Aminta (M); Tirsi (M); Choro (M); Satiro (M); Nirina (F); Nuntio (M); Elpino (M)";;35;false;https://www.wikidata.org/wiki/Q168962;DraCor: https://dracor.org/;texts/tasso-aminta-ms-campori-491.xml
ita000131;;Tasso, Torquato;0;Aminta (ms. 1197);;;http://www.bibliotecaitaliana.it/testo/bibit000352;1577;;;;;11;false;;;11;3;7;1;1;3;19;1577;11;5;13696;13563;52;0;2026;tasso-aminta-ms-1197;ita000131;ItaDraCor;1577;;male;1544;1595;"Amore (Unk); Dafne (F); Silvia (F); Aminta (M); Tirsi (M); Choro de Pastori (M); Satiro (M); Nirina (F); Nuntio (M); Ergasto (M); Elpino (M)";;33;false;https://www.wikidata.org/wiki/Q168962;DraCor: https://dracor.org/;texts/tasso-aminta-ms-1197.xml
ita000130;Q84175806;Taccone, Baldassare;0;Comedia di Danae;;;http://www.bibliotecaitaliana.it/testo/bibit001244;1496;UTET;Torino;1983;;10;false;1496;;10;2;7;1;0;1;21;;5;0;6313;4314;559;0;579;taccone-comedia-di-danae;ita000130;ItaDraCor;1496;;male;1461;1521;"Poeta (M); Acrisio (M); Siro (M); Danae (F); Giove (M); Mercurio (M); Servo (M); Famigli (Unk); Ebe (F); Apollo (M)";;35;false;https://www.wikidata.org/wiki/Q47044495;DraCor: https://dracor.org/;texts/taccone-comedia-di-danae.xml
ita000129;Q5029205;Speroni, Sperone;0;Canace;;;http://www.bibliotecaitaliana.it/testo/bibit000350;1546;R. Ricciardi;Milano [ecc.];1988;;11;false;;1546;11;3;6;2;2;2;16;;29;0;10597;10437;60;0;2070;speroni-canace;ita000129;ItaDraCor;1546;;male;1500;1588;"Ombra (Unk); Eolo (M); Consigliero (M); Cameriera (F); Deiopea (F); Macareo (M); Famiglio (M); Nutrice (F); Canace (M); Coro (Unk); Ministro (M)";;46;false;https://www.wikidata.org/wiki/Q352663;DraCor: https://dracor.org/;texts/speroni-canace.xml
ita000128;Q83965808;Scala, Flaminio;0;Il finto marito;;Comedy;http://www.bibliotecaitaliana.it/testo/bibit001491;1618;UTET;Torino;1982;;10;false;;1618;12;3;9;0;0;1;45;;42;5;41214;40588;193;1420;4;scala-il-finto-marito;ita000128;ItaDraCor;1618;;male;1552;1624;"Lepido (M); Flavio (M); Scaramuccia (M); Demetrio Aliprandi (M); Gervasio Grifone (M); Ruchetta (F); Giulia (F); Licinio (M); Porzia (F); Trapola (M)";;66;false;https://www.wikidata.org/wiki/Q387219;DraCor: https://dracor.org/;texts/scala-il-finto-marito.xml
ita000127;Q84172061;Salfi, Francesco;0;Pausania;;;http://www.bibliotecaitaliana.it/testo/bibit001541;1800;Edisud;Salerno;1999;;6;false;;1800;6;2;4;0;0;1;11;;29;5;16750;12266;129;2;1813;salfi-pausania;ita000127;ItaDraCor;1800;;male;1759;1832;"Archidamo (M); Eudamida (M); Teane (F); Euristia (F); Pausania (M); Argilio (M)";;41;false;https://www.wikidata.org/wiki/Q3081083;DraCor: https://dracor.org/;texts/salfi-pausania.xml
ita000126;Q84172567;Rucellai, Giovanni;0;Rosmunda;;;http://www.bibliotecaitaliana.it/testo/bibit000212;1515;R. Ricciardi;Milano [ecc.];1988;;9;false;1515;1525;9;3;5;1;1;1;26;;5;0;8520;8470;26;0;1237;rucellai-rosmunda;ita000126;ItaDraCor;1515;;male;1475;1525;"Rosmunda (F); Nutrice (F); Coro (Unk); Falisco (M); Nunzio (M); Alboino (M); Messo (M); Almachilde (M); Serva (F)";;40;false;https://www.wikidata.org/wiki/Q1248954;DraCor: https://dracor.org/;texts/rucellai-rosmunda.xml
ita000125;Q1390922;Poliziano, Angelo;0;Orfeo;;;http://www.bibliotecaitaliana.it/testo/bibit001347;1480;Antenore;Padova;1986;;11;false;1480;1494;11;5;6;0;1;1;55;1479/1480;1;0;2686;2291;59;0;326;poliziano-orfeo;ita000125;ItaDraCor;1480;;male;1454;1494;"Mopso (M); Aristeo (M); Tyrsi (M); Pastore (M); Orpheo (M); Pluto (M); Proserpina (F); Euridice (F); Una Furia (F); Una Baccante (F); El Coro delle Baccante (F)";;26;false;https://www.wikidata.org/wiki/Q250414;DraCor: https://dracor.org/;texts/poliziano-orfeo.xml
ita000124;Q84170679;Pagano, Francesco;0;Gli esuli tebani;;;http://www.bibliotecaitaliana.it/testo/bibit000812;1782;Edisud;Salerno;1999;;11;false;;1782;11;2;8;1;1;1;31;;34;5;10693;9842;256;1;1491;pagano-gli-esuli-tebani;ita000124;ItaDraCor;1782;;male;1748;1799;"Emonte (M); Carone (M); Pelopida (M); Aspasia (F); Ismene (F); Servo di Carone (M); Leontida (M); Congiurati (Unk); Telefo (M); Polifonte (M); Polinice (M)";;34;false;https://www.wikidata.org/wiki/Q1086848;DraCor: https://dracor.org/;texts/pagano-gli-esuli-tebani.xml
ita000123;Q84171590;Mariano, Piero;0;La rappresentazione del vitello sagginato;;;http://www.bibliotecaitaliana.it/testo/bibit001611;1449;Commissione per i testi di lingua;Bologna;1983;;10;false;1449;;10;0;5;5;2;1;45;;1;0;4718;3760;901;0;561;muzi-la-rappresentazione-del-vitello-sagginato;ita000123;ItaDraCor;1449;;male;;;"L'Angelo (Unk); Il Figliuolo Minore (M); Il Padre (M); Libero Albìtro (M); Sette Peccati Mortali (Unk); Superbia (Unk); Il Figliuolo Maggiore (M); Gli Invitati alla festa (Unk); Allegrezza (Unk); Un servo (M)";;;;;DraCor: https://dracor.org/;texts/muzi-la-rappresentazione-del-vitello-sagginato.xml
ita000122;Q83964761;Monti, Vincenzo;0;Caio Gracco;;;http://www.bibliotecaitaliana.it/testo/bibit000052;1802;R. Ricciardi;Milano [ecc.];1953;;14;false;1802;;14;2;11;1;2;1;59;1788/1800;35;5;15292;14925;429;0;2394;monti-caio-gracco;ita000122;ItaDraCor;1802;;male;1754;1828;"Caio Gracco (M); M. Fulvio (M); Cornelia (F); Licinia (F); Livio Druso (M); L. Opimio (M); Popolo (Unk); Uno del popolo (M); Primo cittadino (M); Secondo cittadino (M); Terzo cittadino (M); [Un cittadino (atto terzo, scena II)] (M); Un vecchio del popolo (M); Senatori (M)";;48;false;https://www.wikidata.org/wiki/Q723643;DraCor: https://dracor.org/;texts/monti-caio-gracco.xml
ita000121;Q18762187;Metastasio, Pietro;0;Zenobia;;;http://www.bibliotecaitaliana.it/testo/bibit000731;1737;A. Mondadori;Milano;1953;;7;true;1737;;7;2;4;1;1;1;16;;29;3;9649;8764;532;0;1554;metastasio-zenobia;ita000121;ItaDraCor;1737;;male;1698;1782;"Zopiro (M); Radamisto (M); Zenobia (F); Egle (F); Tiridate (M); Mitrane (M); Coro (Unk)";;39;false;https://www.wikidata.org/wiki/Q29473;DraCor: https://dracor.org/;texts/metastasio-zenobia.xml
ita000120;Q18697456;Metastasio, Pietro;0;Temistocle;;;http://www.bibliotecaitaliana.it/testo/bibit001604;1736;A. Mondadori;Milano;1953;;8;true;1736;;8;2;5;1;1;1;28;;37;3;10495;9579;502;0;1731;metastasio-temistocle;ita000120;ItaDraCor;1736;;male;1698;1782;"Temistocle (M); Neocle (M); Aspasia (F); Sebaste (M); Rossane (F); Serse (M); Lisimaco (M); Coro (Unk)";;38;false;https://www.wikidata.org/wiki/Q29473;DraCor: https://dracor.org/;texts/metastasio-temistocle.xml
ita000119;Q18689551;Metastasio, Pietro;0;Siroe;;;http://www.bibliotecaitaliana.it/testo/bibit000388;1726;Mondadori;Milano;1943;;7;true;1726;;7;2;4;1;1;1;20;;48;3;10541;9905;507;0;1778;metastasio-siroe;ita000119;ItaDraCor;1726;;male;1698;1782;"Cosroe (M); Medarse (M); Siroe (M); Emira (F); Laodice (F); Arasse (M); Coro (Unk)";;28;false;https://www.wikidata.org/wiki/Q29473;DraCor: https://dracor.org/;texts/metastasio-siroe.xml
ita000118;Q18618645;Metastasio, Pietro;0;Ruggero ovvero l'eroica gratitudine;;;http://www.bibliotecaitaliana.it/testo/bibit001574;1771;A. Mondadori;Milano;1953;;7;true;1771;;7;2;4;1;1;1;21;;29;3;8456;7925;316;0;1422;metastasio-ruggero-ovvero-l-eroica-gratitudine;ita000118;ItaDraCor;1771;;male;1698;1782;"Bradamante (F); Clotilde (F); Ottone (M); Ruggiero (M); Leone (M); Carlo Magno (M); Coro (Unk)";;73;false;https://www.wikidata.org/wiki/Q29473;DraCor: https://dracor.org/;texts/metastasio-ruggero-ovvero-l-eroica-gratitudine.xml
ita000117;Q18603562;Metastasio, Pietro;0;Romolo ed Ersilia;;;http://www.bibliotecaitaliana.it/testo/bibit000984;1765;A. Mondadori;Milano;1953;;7;true;1765;;7;2;4;1;1;1;15;;27;3;7659;6700;541;0;1234;metastasio-romolo-ed-ersilia;ita000117;ItaDraCor;1765;;male;1698;1782;"Coro (Unk); Romolo (M); Ersilia (F); Ostilio (M); Valeria (F); Acronte (M); Curzio (M)";;67;false;https://www.wikidata.org/wiki/Q29473;DraCor: https://dracor.org/;texts/metastasio-romolo-ed-ersilia.xml
ita000116;Q6043380;Metastasio, Pietro;0;Nitteti;;;http://www.bibliotecaitaliana.it/testo/bibit000843;1756;Mondadori;Milano;1943;;7;true;1756;;7;2;4;1;1;1;21;;32;3;9724;8888;1062;0;1538;metastasio-nitteti;ita000116;ItaDraCor;1756;;male;1698;1782;"Amenofi (M); Sammete (M); Nitteti (F); Beroe (F); Bubaste (M); Coro (Unk); Amasi (M)";;58;false;https://www.wikidata.org/wiki/Q29473;DraCor: https://dracor.org/;texts/metastasio-nitteti.xml
ita000115;Q1225668;Metastasio, Pietro;0;L'olimpiade;;;http://www.bibliotecaitaliana.it/testo/bibit001202;1733;Ricciardi;"Milano ; Napoli";1968;;10;true;1733;;10;2;6;2;3;1;40;;35;3;11021;9837;662;0;1785;metastasio-l-olimpiade;ita000115;ItaDraCor;1733;;male;1698;1782;"Licida (M); Aminta (M); Megacle (M); Coro (Unk); Argene (F); Aristea (F); Clistene (M); Alcandro (M); Coro di sacerdoto (M); Popolo (Unk)";;35;false;https://www.wikidata.org/wiki/Q29473;DraCor: https://dracor.org/;texts/metastasio-l-olimpiade.xml
ita000114;Q16386274;Metastasio, Pietro;0;L'impresario delle Canarie, Intermezzi per la Didone;;;http://www.bibliotecaitaliana.it/testo/bibit001070;1724;Mondadori;Milano;1943;;2;false;1724;;2;1;1;0;0;1;1;;2;0;2205;2154;85;0;410;metastasio-l-impresario-delle-canarie;ita000114;ItaDraCor;1724;;male;1698;1782;"Dorina (F); Nibbio (M)";;26;false;https://www.wikidata.org/wiki/Q29473;DraCor: https://dracor.org/;texts/metastasio-l-impresario-delle-canarie.xml
ita000113;Q18402522;Metastasio, Pietro;0;L'eroe cinese;;;http://www.bibliotecaitaliana.it/testo/bibit000506;1752;Mondadori;Milano;1943;;6;true;1752;;6;2;3;1;1;1;15;;26;3;7265;6487;602;0;1178;metastasio-l-eroe-cinese;ita000113;ItaDraCor;1752;;male;1698;1782;"Lisinga (F); Ulania (F); Siveno (M); Mintéo (M); Leango (M); Coro (Unk)";;54;false;https://www.wikidata.org/wiki/Q29473;DraCor: https://dracor.org/;texts/metastasio-l-eroe-cinese.xml
ita000112;Q18563323;Metastasio, Pietro;0;Issipile;;;http://www.bibliotecaitaliana.it/testo/bibit000485;1732;A. Mondadori;Roma;1953;;7;true;1732;;7;3;3;1;1;1;21;;37;3;8782;7796;924;0;1445;metastasio-issipile;ita000112;ItaDraCor;1732;;male;1698;1782;"Issipile (F); Rodope (F); Eurinome (F); Toante (M); Learco (M); Giasone (M); Coro (Unk)";;34;false;https://www.wikidata.org/wiki/Q29473;DraCor: https://dracor.org/;texts/metastasio-issipile.xml
ita000111;Q18600820;Metastasio, Pietro;0;Ipermestra;;;http://www.bibliotecaitaliana.it/testo/bibit000407;1744;Mondadori;Milano;1943;;7;true;1744;;8;2;4;2;2;1;17;;30;3;7647;7015;358;0;1269;metastasio-ipermestra;ita000111;ItaDraCor;1744;;male;1698;1782;"Elpinice (F); Ipermestra (F); Danao (M); Linceo (M); Plistene (M); Adrasto (M); Popolo (Unk)";;46;false;https://www.wikidata.org/wiki/Q29473;DraCor: https://dracor.org/;texts/metastasio-ipermestra.xml
ita000110;Q3795498;Metastasio, Pietro;0;Il re pastore;;;http://www.bibliotecaitaliana.it/testo/bibit001073;1751;Mondadori;Milano;1943;;6;true;1751;;6;2;3;1;1;1;15;;25;3;6773;5765;576;0;1043;metastasio-il-re-pastore;ita000110;ItaDraCor;1751;;male;1698;1782;"Aminta (M); Elisa (F); Agenore (M); Alessandro (M); Tamiri (F); Coro (Unk)";;53;false;https://www.wikidata.org/wiki/Q29473;DraCor: https://dracor.org/;texts/metastasio-il-re-pastore.xml
ita000109;Q3062832;Metastasio, Pietro;0;Ezio;;;http://www.bibliotecaitaliana.it/testo/bibit001478;1728;A.Mondadori;Milano-Verona;1943;;7;true;1728;;7;2;4;1;1;1;21;;44;3;11857;11258;605;0;1988;metastasio-ezio;ita000109;ItaDraCor;1728;;male;1698;1782;"Massimo (M); Valentiniano III (M); Varo (M); Ezio (M); Fulvia (F); Onoria (F); Coro (Unk)";;30;false;https://www.wikidata.org/wiki/Q29473;DraCor: https://dracor.org/;texts/metastasio-ezio.xml
ita000108;Q3027260;Metastasio, Pietro;0;Didone abbandonata;;;http://www.bibliotecaitaliana.it/testo/bibit000292;1724;Ricciardi;"Milano ; Napoli";1968;;7;true;1724;;7;2;5;0;0;2;15;;53;3;9930;9013;924;0;1563;metastasio-didone-abbandonata;ita000108;ItaDraCor;1724;;male;1698;1782;"Enea (M); Selene (F); Osmida (M); Didone (F); Araspe (M); Iarba (M); Nettuno (M)";;26;false;https://www.wikidata.org/wiki/Q29473;DraCor: https://dracor.org/;texts/metastasio-didone-abbandonata.xml
ita000107;Q3022187;Metastasio, Pietro;0;Demofoonte;;;http://www.bibliotecaitaliana.it/testo/bibit001270;1733;Ricciardi;"Milano ; Napoli";1968;;8;true;1733;;8;2;5;1;1;1;22;;36;3;10704;9480;576;0;1794;metastasio-demofoonte;ita000107;ItaDraCor;1733;;male;1698;1782;"Dircea (F); Matusio (M); Timante (M); Demofoonte (M); Adrasto (M); Creusa (F); Cherinto (M); Coro (Unk)";;35;false;https://www.wikidata.org/wiki/Q29473;DraCor: https://dracor.org/;texts/metastasio-demofoonte.xml
ita000106;Q18339988;Metastasio, Pietro;0;Demetrio;;;http://www.bibliotecaitaliana.it/testo/bibit001353;1731;Ricciardi;"Milano ; Napoli";1968;;7;true;1731;;7;2;4;1;1;1;20;;45;3;11808;10798;640;0;1956;metastasio-demetrio;ita000106;ItaDraCor;1731;;male;1698;1782;"Cleonice (F); Olinto (M); Barsene (F); Mitrane (M); Fenicio (M); Coro (Unk); Alceste (M)";;33;false;https://www.wikidata.org/wiki/Q29473;DraCor: https://dracor.org/;texts/metastasio-demetrio.xml
ita000105;Q3629285;Metastasio, Pietro;0;Attilio Regolo;;;http://www.bibliotecaitaliana.it/testo/bibit000288;1750;Ricciardi;"Milano ; Napoli";1968;;9;true;1750;;9;2;5;2;2;1;27;1738/1740;33;3;9516;8770;520;0;1585;metastasio-attilio-regolo;ita000105;ItaDraCor;1750;;male;1698;1782;"Licinio (M); Attilia (F); Manlio (M); Barce (F); Publio (M); Amilcare (M); Attilio Regolo (M); Popolo (Unk); Coro di Romani (Unk)";;52;false;https://www.wikidata.org/wiki/Q29473;DraCor: https://dracor.org/;texts/metastasio-attilio-regolo.xml
ita000104;Q3610424;Metastasio, Pietro;0;Alessandro nell'Indie;;;http://www.bibliotecaitaliana.it/testo/bibit000901;1730;Mondadori;Milano;1943;;7;true;1730;;7;3;4;0;1;1;21;1727/1730;40;3;8463;7640;968;0;1399;metastasio-alessandro-nell-indie;ita000104;ItaDraCor;1730;;male;1698;1782;"Poro (M); Gandarte (M); Timagene (M); Alessandro (M); Erissena (F); Cleofide (F); Coro de' baccanti (F)";;32;false;https://www.wikidata.org/wiki/Q29473;DraCor: https://dracor.org/;texts/metastasio-alessandro-nell-indie.xml
ita000103;Q15630110;Metastasio, Pietro;0;Adriano in Siria;;;http://www.bibliotecaitaliana.it/testo/bibit000817;1732;A.Mondadori;Milano-Verona;1943;;7;true;1732;;7;2;5;0;1;1;18;;36;3;9330;8298;632;0;1501;metastasio-adriano-in-siria;ita000103;ItaDraCor;1732;;male;1698;1782;"Coro di soldati romani (M); Aquilio (M); Adriano (M); Farnaspe (M); Osroa (M); Emirena (F); Sabina (F)";;34;false;https://www.wikidata.org/wiki/Q29473;DraCor: https://dracor.org/;texts/metastasio-adriano-in-siria.xml
ita000102;Q18280239;Metastasio, Pietro;0;Achille in Sciro;;;http://www.bibliotecaitaliana.it/testo/bibit000543;1736;Mondadori;Milano;1943;;14;true;1736;;14;2;6;6;4;1;56;;35;3;10329;8332;1109;0;1511;metastasio-achille-in-sciro;ita000102;ItaDraCor;1736;;male;1698;1782;"Coro di baccanti (F); Deidamia (F); Achille (M); Nearco (M); Ulisse (M); Arcade (M); Licomede (M); Teagene (M); Coro di cantori (Unk); Voci (Unk); Coro (Unk); La Gloria (Unk); Il Tempo (Unk); Amore (Unk)";;38;false;https://www.wikidata.org/wiki/Q29473;DraCor: https://dracor.org/;texts/metastasio-achille-in-sciro.xml
ita000101;Q83963910;Martelli, Lodovico;0;Tullia;;;http://www.bibliotecaitaliana.it/testo/bibit000389;1533;RES;Torino;1998;;11;false;;1533;11;5;5;1;2;1;51;;5;0;16989;16414;0;0;2342;martelli-tullia;ita000101;ItaDraCor;1533;;male;1500;1520;"Lucio Tarquino (M); Demarato (M); Tullia (F); Coro di donne (F); Nutrice (F); Regina (F); Nunzio (M); Servio (M); Semicoro (F); Ombra (Unk); Romolo (M)";;;true;https://www.wikidata.org/wiki/Q19357719;DraCor: https://dracor.org/;texts/martelli-tullia.xml
ita000100;Q84170636;Marchese, Annibale;0;L'Ermenegildo;;;http://www.bibliotecaitaliana.it/testo/bibit000316;1729;Edisud;Salerno;2002;;9;false;;1729;9;1;7;6;6;1;29;;36;5;21239;20944;111;0;2965;marchese-l-ermenegildo;ita000100;ItaDraCor;1729;;male;1686;1753;"Igonda (F); Leandro (M); Ermenegildo (M); Recaredo (M); Coro (Unk); Genserico (M); Leovigildo (M); Gundimaro (M); Messaggiero (M)";;43;false;https://www.wikidata.org/wiki/Q98755031;DraCor: https://dracor.org/;texts/marchese-l-ermenegildo.xml
ita000099;Q84170562;Marchese, Annibale;0;Il Crispo;;;http://www.bibliotecaitaliana.it/testo/bibit001537;1715;Edisud;Salerno;2000;;9;false;;1715;9;2;6;1;1;2;18;;44;5;17627;17283;137;0;2333;marchese-il-crispo;ita000099;ItaDraCor;1715;;male;1685;1753;"Costantino Magno (M); Crispo (M); Firmiano (M); Fausta (F); Nutrice (F); Licinio (M); Flavio (M); Coro (Unk); Leto (M)";;30;false;https://www.wikidata.org/wiki/Q98755031;DraCor: https://dracor.org/;texts/marchese-il-crispo.xml
ita000098;Q3792632;Manzoni, Alessandro;0;Il conte di Carmagnola;;;http://www.bibliotecaitaliana.it/testo/bibit000612;1820;Sansoni;Firenze;1958;;20;false;1828;1820;20;2;17;1;2;2;38;1816/1819;24;6;15547;15191;294;2;2192;manzoni-il-conte-di-carmagnola;ita000098;ItaDraCor;1820;;male;1785;1873;"Francesco Foscari (M); Conte di Carmangnola (M); Marino (M); Marco (M); Molti senatori (M); Pergola (M); Carlo Malatesti (M); Francesco Sforza (M); Fortebraccio (Nicolò Piccinino) (M); Guido Torello (M); Soldato (M); Paolo Francesco Orsini (M); Nicolò da Tolentino (M); Coro (Unk); Primo Commissario (M); Secondo Commissario (M); Un prigione (M); Giovan Francesco Gonzaga (M); Matilde (F); Antonietta Visconti (F)";;35;false;https://www.wikidata.org/wiki/Q1064;DraCor: https://dracor.org/;texts/manzoni-il-conte-di-carmagnola.xml
ita000097;Q378658;Manzoni, Alessandro;0;Adelchi;;;http://www.bibliotecaitaliana.it/testo/bibit000620;1822;Sansoni;Firenze;1958;;36;false;1843;1822;36;5;31;0;4;1;111;1820/1821;39;5;16900;15606;493;0;2360;manzoni-adelchi;ita000097;ItaDraCor;1822;;male;1785;1873;"Vermondo (M); Desiderio (M); Adelchi (M); Ermengarda (F); Anfrido (M); Albino (M); Fedeli longobardi (M); Indolfo (M); Farvaldo (M); Ervigo (M); Ildechi (M); Svarto (M); Altri Duchi (M); Pietro (M); Carlo (M); Arvino (M); Martino (M); Scudiere (M); Altro scudiere (M); Baudo (M); Soldato (M); Altro soldato (M); Molti soldati (M); Rutlando (M); Conte (M); Altro conte (M); Franco (M); Longobardi (M); Giselberto (M); Ansberga (F); Prima suora (F); Seconda suora (F); Donzella (F); Guntigi (M); Amri (M); Teudi (M)";;37;false;https://www.wikidata.org/wiki/Q1064;DraCor: https://dracor.org/;texts/manzoni-adelchi.xml
ita000096;Q3333323;Maffei, Scipione;0;Merope;;;http://www.bibliotecaitaliana.it/testo/bibit001032;1713;UTET;Torino;;;7;false;1713;1714;7;2;5;0;0;1;17;1713;31;5;15482;15301;127;0;2188;maffei-merope;ita000096;ItaDraCor;1713;;male;1675;1755;"Polifonte (M); Merope (F); Adrasto (M); Ismene (F); Egisto (M); Euriso (M); Polidoro (M)";;38;false;https://www.wikidata.org/wiki/Q1587432;DraCor: https://dracor.org/;texts/maffei-merope.xml
ita000095;Q1245589;Machiavelli, Niccolò;0;Mandragola;;;http://www.bibliotecaitaliana.it/testo/bibit001126;1518;Sansoni;Firenze;;;8;false;1518;1524;8;3;5;0;0;1;20;1518;37;5;13456;12323;343;552;0;machiavelli-mandragola;ita000095;ItaDraCor;1518;;male;1469;1527;"Callimaco (M); Siro (M); Nicia (M); Ligurio (M); Sostrata (F); Fra' Timoteo (M); Una Donna (F); Lucrezia (F)";;49;false;https://www.wikidata.org/wiki/Q1399;DraCor: https://dracor.org/;texts/machiavelli-mandragola.xml
ita000094;Q2369740;Machiavelli, Niccolò;0;Clizia;;;http://www.bibliotecaitaliana.it/testo/bibit000181;1525;Sansoni;Firenze;;;9;false;1525;1537;9;2;7;0;0;1;20;;33;5;13623;12301;185;459;0;machiavelli-clizia;ita000094;ItaDraCor;1525;;male;1469;1527;"Palmede (M); Cleandro (M); Eustachio (M); Nicomaco (M); Pirro (M); Sofronia (F); Damone (M); Doria (F); Ramondo (M)";;56;false;https://www.wikidata.org/wiki/Q1399;DraCor: https://dracor.org/;texts/machiavelli-clizia.xml
