Key;WikidataId;Author;No of co-authors;Title;Subtitle;Normalized genre;Archive;Normalized year;Publisher;Publication place;First edition;Num Pages;Size;Libretto;Premier year;Print edition;No of speakers;No of speakers (female);No of speakers (male);No of speakers (unknown);No of person groups;No of connected components;No of edges;Year written;No of segments;No of acts;No of words;No of words (speakers);No of words (stage directions);No of paragraphs;No of lines;Filename;Xmlid;Corpus;Date;Notes;Author gender (manual);Author birth;Author death;Characters;Co-authors;Author age (time of writing);Posthumous;Authorid;Publication statement;files
dut000017;;Vondel, Joost;0;Peter en Pauwels;;;https://www.dbnl.org/tekst/vond001dewe04_01/vond001dewe04_01_0035.php;1641;;;;;14;false;;1641;14;3;10;1;1;3;17;;20;5;15627;14664;50;0;1698;vondel-peter-en-pauwels;dut000017;DutchDraCor;1641;;male;1587;1679;"Simon Toveraer (M); Elymas (M); Petronel (F); Plautil (F); Peter (M); Pauwels (M); Rey (M); Cornelia (F); Aertsofferwichelaer (M); Domitius Nero (M); Agrippa (M); Proces (Unk); Martiniaen (M); Linus (M)";;54;false;https://www.wikidata.org/wiki/Q312673;DraCor: https://dracor.org/;texts/vondel-peter-en-pauwels.xml
dut000016;;Vondel, Joost;0;Joseph In Egypten;;;https://www.dbnl.org/tekst/vond001dewe04_01/vond001dewe04_01_0017.php;1640;;;;;6;false;1640;1640;6;3;3;0;2;1;10;1640;17;5;13739;12435;42;0;1476;vondel-joseph-in-egypten;dut000016;DutchDraCor;1640;;male;1587;1679;"Rey van Engelen (M); Joseph (M); Voester (F); Staetjoffers (F); Jempsar (F); Potiphar (M)";;53;false;https://www.wikidata.org/wiki/Q312673;DraCor: https://dracor.org/;texts/vondel-joseph-in-egypten.xml
dut000015;;Vondel, Joost;0;Joseph in Dothan;;;https://www.dbnl.org/tekst/vond001dewe04_01/vond001dewe04_01_0011.php;1640;;;;;7;false;1640;1640;7;0;6;1;1;1;15;1640;20;5;16656;15101;51;0;1732;vondel-joseph-in-dothan;dut000015;DutchDraCor;1640;;male;1587;1679;"Rey van Engelen (Unk); Joseph (M); Simeon (M); Levi (M); Iudas (M); Ruben (M); Vrachtmeester (M)";;53;false;https://www.wikidata.org/wiki/Q312673;DraCor: https://dracor.org/;texts/vondel-joseph-in-dothan.xml
dut000014;;Vondel, Joost;0;Gebroeders;;;https://www.dbnl.org/tekst/vond001dewe03_01/vond001dewe03_01_0153.php;1640;;;;;10;false;1641;1640;10;2;8;0;2;1;21;1639;17;5;18513;15872;55;0;1818;vondel-gebroeders;dut000014;DutchDraCor;1640;;male;1587;1679;"Abjathar (M); Rey van Priesteren (M); David (M); Levyten (M); Gabaonners (M); Benajas (M); Rispe (F); Michol (F); De Gebroeders (M); Mephiboseth (M)";;53;false;https://www.wikidata.org/wiki/Q312673;DraCor: https://dracor.org/;texts/vondel-gebroeders.xml
dut000013;;Vondel, Joost;0;Maeghden;;;https://www.dbnl.org/tekst/vond001dewe03_01/vond001dewe03_01_0141.php;1639;;;;;10;false;1650;1639;10;2;7;1;2;1;32;;19;5;16771;15387;60;0;1792;vondel-maeghden;dut000013;DutchDraCor;1639;;male;1587;1679;"Aquilin (M); Burgemeesters (M); Bode (M); Attila (M); Juliaen (M); Ursul (F); Rey (Unk); Beremond (M); Sinte Ursuls Geest (F); Sint AEthereus Geest (M)";;52;false;https://www.wikidata.org/wiki/Q312673;DraCor: https://dracor.org/;texts/vondel-maeghden.xml
dut000012;;Sophocles;1;Elektra;van Sophokles;;https://www.dbnl.org/tekst/vond001dewe03_01/vond001dewe03_01_0138.php;1639;;;;;7;false;1640;1639;7;4;4;0;1;1;21;1639;1;1;14561;13439;1;0;1648;vondel-elektra;dut000012;DutchDraCor;1639;Vondel, Sophocles;male;496;406;"Leermeester (M); Orestes (M); Elektra (F); Rey (F); Chrysothemis (F); Klytemnestra (F); Aegisth (M)";"Sophocles; Vondel, Joost";;;https://www.wikidata.org/wiki/Q7235;DraCor: https://dracor.org/;texts/vondel-elektra.xml
dut000011;;Grotius, Hugo;1;Iosef;of Sofompaneas;;https://www.dbnl.org/tekst/vond001dewe03_01/vond001dewe03_01_0098.php;1635;;;;;9;false;;1635;9;1;11;0;3;1;19;;8;5;12784;11656;21;0;1423;vondel-iosef-of-sofompaneas;dut000011;DutchDraCor;1635;;male;1583;1645;"IOSEF (M); DE REY DER MOORINNEN (F); RAMSES (M); IVDAS (M); RVBEN (M); BODE (M); SIMEON (M); BENIAMIN (M); FARAO (M)";"Grotius, Hugo; Vondel, Joost";52;false;https://www.wikidata.org/wiki/Q154959;DraCor: https://dracor.org/;texts/vondel-iosef-of-sofompaneas.xml
dut000010;;Vondel, Joost;0;Hippolytvs;of Rampsalige kuyscheyd;;https://www.dbnl.org/tekst/vond001dewe03_01/vond001dewe03_01_0019.php;1628;;;;;6;false;;1628;6;2;2;2;1;1;11;;10;5;12843;12491;21;0;1639;vondel-hippolytvs;dut000010;DutchDraCor;1628;;male;1587;1679;"HIPPOLYTVS (M); PHAEDRA (F); VOESTER (F); REY (Unk); THESEVS (M); BODE (Unk)";;41;false;https://www.wikidata.org/wiki/Q312673;DraCor: https://dracor.org/;texts/vondel-hippolytvs.xml
dut000009;;Vondel, Joost;0;Palamedes;Oft Vermoorde Onnooselheyd;;https://www.dbnl.org/tekst/vond001dewe02_01/vond001dewe02_01_0102.php;1625;;;;;21;false;;1625;21;3;19;0;4;3;50;;14;5;22801;19641;54;0;2440;vondel-palamedes;dut000009;DutchDraCor;1625;;male;1587;1679;"PALAMEDES (M); REY van Euboeers (M); REY van Ithakoisen (M); SISYPHVS (M); MEGEER (F); ULYSSES (M); DIOMEDES (M); REY van Peloponnesers en Ithakoisen (M); EVRYPILVS (M); Schildwacht (M); AGAMEMNON (M); NESTOR (M); AIAX (M); CALCHES (M); OATES (M); THERSITES (M); BODE (M); NEPTVIN (M); PRIAM (M); HECVBA (F); REY van Trojaensche Maegden (F)";;38;false;https://www.wikidata.org/wiki/Q312673;DraCor: https://dracor.org/;texts/vondel-palamedes.xml
dut000008;;Vondel, Joost;0;Hiervsalem verwoest;;;https://www.dbnl.org/tekst/vond001dewe02_01/vond001dewe02_01_0007.php;1620;;;;;14;false;;1620;14;4;10;1;6;2;26;;8;5;24553;20266;50;0;2456;vondel-hiervsalem-verwoest;dut000008;DutchDraCor;1620;;male;1587;1679;"Iosephvs (M); Titvs (M); Librarivs (M); De rey van Roomsche Soldaten (M); De dochter Sion (F); De rey van StaetIonffren (F); De rey van Ioodsche Vrouwen (F); Phineas (M); De rey van Priesteren (M); Terentivs (M); Fronto (M); Simeon (M); De rey van Christenen (Unk); Gabriel (M)";;33;false;https://www.wikidata.org/wiki/Q312673;DraCor: https://dracor.org/;texts/vondel-hiervsalem-verwoest.xml
dut000007;;Vondel, Joost;0;De Amsteldamsche Hecvba;;;https://www.dbnl.org/tekst/vond001dewe02_01/vond001dewe02_01_0096.php;1626;;;;;12;false;;1626;12;4;8;0;1;1;22;1625;8;5;14128;13448;23;0;1687;vondel-amsteldamsche-hecvba;dut000007;DutchDraCor;1626;;male;1587;1679;"HECUBA (F); REY VAN VROUWEN (F); TALTHYBIUS (M); PYRRHUS (M); AGAMEMNON (M); CALCHAS (M); ANDROMACHE (F); RAEDSMAN (M); ULYSSES (M); ASTYANAX (M); HELENE (F); BODE (M)";;39;false;https://www.wikidata.org/wiki/Q312673;DraCor: https://dracor.org/;texts/vondel-amsteldamsche-hecvba.xml
dut000006;;Vondel, Joost;0;Zungchin;of Ondergang der Sineesche Heerschappye;;https://www.dbnl.org/tekst/vond001dewe10_01/vond001dewe10_01_0068.php;1667;;;;;11;false;;1667;11;3;8;0;1;1;21;;19;5;14721;13290;59;0;1652;vondel-zungchin;dut000006;DutchDraCor;1667;;male;1587;1679;"Adam Schal (M); Rey van Priesteren (M); Us (M); Kolaus (M); Zungchin (M); Jasmyn (F); Pao (F); Fungiang (M); Lykungzus (M); Xaianga (F); De Geest van Franciscus Xaverius (M)";;80;false;https://www.wikidata.org/wiki/Q312673;DraCor: https://dracor.org/;texts/vondel-zungchin.xml
dut000005;;Vondel, Joost;0;Noah;Of ondergang der Eerste weerelt;;https://www.dbnl.org/tekst/vond001dewe10_01/vond001dewe10_01_0074.php;1667;;;;;13;false;;1667;13;2;10;1;1;1;23;;16;5;13765;12583;44;0;1596;vondel-noah;dut000005;DutchDraCor;1667;;male;1587;1679;"Apollion (M); Noe (M); Rey van Engelewacht (Unk); De boumeester (M); Achiman (M); Hofmeester (M); Aertsherder (M); Urania (F); Joffers (F); Cham (M); Sem (M); Jafed (M); Uriel (M)";;80;false;https://www.wikidata.org/wiki/Q312673;DraCor: https://dracor.org/;texts/vondel-noah.xml
dut000004;;Sophocles;1;Sofokles Herkules in Trachin;;;https://www.dbnl.org/tekst/vond001dewe10_01/vond001dewe10_01_0085.php;1668;;;;;9;false;;1668;9;4;5;0;1;1;36;;1;1;11979;10442;7;0;1279;vondel-herkules-in-trachin;dut000004;DutchDraCor;1668;Vondel, Sophocles;male;496;406;"Deianier (F); Leervrou (F); Hyllus (M); Rey van Trachinische vrouwen (F); Bode (M); Lichas (M); Voester (F); Raetsman (M); Herkules (M)";"Sophocles; Vondel, Joost";;;https://www.wikidata.org/wiki/Q7235;DraCor: https://dracor.org/;texts/vondel-herkules-in-trachin.xml
dut000003;;Vondel, Joost;0;Faeton;Of Reuckeloze Stoutheit;;https://www.dbnl.org/tekst/vond001dewe10_01/vond001dewe10_01_0004.php;1663;;;;;9;false;1685;1663;9;3;4;2;2;2;15;;14;5;14053;13011;46;0;1567;vondel-faeton;dut000003;DutchDraCor;1663;;male;1587;1679;"KLYMENE (F); FAËTON (M); ZONNELINGEN (F); REY van UUREN (Unk); FEBUS (M); JUNO (F); DE HEMELRAET (Unk); DE FAEM (M); JUPITER (M)";;76;false;https://www.wikidata.org/wiki/Q312673;DraCor: https://dracor.org/;texts/vondel-faeton.xml
dut000002;;Euripides;1;Euripides Feniciaensche;of Gebroeders van Thebe;;https://www.dbnl.org/tekst/vond001dewe10_01/vond001dewe10_01_0082.php;1668;;;;;12;false;;1668;12;3;9;0;1;1;66;;1;1;16346;15481;24;0;1983;vondel-euripides-feniciaensche;dut000002;DutchDraCor;1668;Vondel, Euripides;male;480;406;"Jokaste (F); De voestervader van Antigone (M); Antigone (F); Rey van Feniciaensche vrouwen (F); Polynices (M); Eteokles (M); Kreon (M); Tiresias (M); Meneceus (M); Bode (M); Anderde Bode (M); Edipus (M)";"Euripides; Vondel, Joost";;;https://www.wikidata.org/wiki/Q48305;DraCor: https://dracor.org/;texts/vondel-euripides-feniciaensche.xml
dut000001;Q2683725;Vondel, Joost;0;Gysbreght van Aemstel;d' Ondergang van zijn stad en zijn ballingschap;Tragedy;https://www.dbnl.org/tekst/vond001dewe03_01/vond001dewe03_01_0120.php;1637;;;;;23;false;1638;1637;23;5;14;4;7;1;63;1637;14;5;20584;17185;95;0;1933;vondel-gysbreght-van-aemstel;dut000001;DutchDraCor;1637;;male;1587;1679;"GYSBREGHT VAN AEMSTEL (M); VVILLEBORD (M); AREND VAN AEMSTEL (M); VOSMEER (M); REY VAN AMSTERDAMSCHE MAEGHDEN (F); VVILLEM VAN EGMONT (M); DIEDRICK VAN HAERLEM (M); HOPLIEDEN (Unk); POORTIER (M); REY VAN EDELINGEN (M); BADELOCH (F); BROER PETER (M); BONDTGENOOTEN (Unk); REY VAN KLAERISSEN (F); GOZEWYN VAN AEMSTEL (M); KLAERIS VAN VELSEN (F); REY VAN BVRGHZATEN (Unk); BODE (M); VLVGHTELINGEN (Unk); DE HEER VAN VOOREN (M); ADELGVND (F); VEENERICK (M); RAFAEL (M)";;50;false;https://www.wikidata.org/wiki/Q312673;DraCor: https://dracor.org/;texts/vondel-gysbreght-van-aemstel.xml
