Key;WikidataId;Author;No of co-authors;Title;Subtitle;Normalized genre;Archive;Normalized year;Publisher;Publication place;First edition;Num Pages;Size;Libretto;Premier year;Print edition;No of speakers;No of speakers (female);No of speakers (male);No of speakers (unknown);No of person groups;No of connected components;No of edges;Year written;No of segments;No of acts;No of words;No of words (speakers);No of words (stage directions);No of paragraphs;No of lines;Filename;Xmlid;Corpus;Date;Notes;Author gender (manual);Author birth;Author death;Characters;Co-authors;Author age (time of writing);Posthumous;Authorid;Publication statement;files
rus000100;Q55800418;Фонвизин, Денис;0;Выбор гувернера;Комедия в трех действиях;Comedy;https://rvb.ru/18vek/fonvizin/01text/vol1/01theatre/005.htm;1790;;;;;12;false;;1790;12;6;6;0;0;1;40;;14;3;3019;2848;192;177;0;fonvizin-vybor-guvernera;rus000100;RusDraCor;1790;Fonvizin, Denis;male;1745;1792;"Княгиня (F); Князь (M); Сеум (M); Девка (F); Няня (F); Другая няня (F); Третья няня (F); Молодой князь (M); Слуга (M); Нельстецов (M); Графиня (F); Пеликан (M)";;45;false;https://www.wikidata.org/wiki/Q315885;DraCor: https://dracor.org/;texts/fonvizin-vybor-guvernera.xml
rus000099;Q55791339;Прутков, Козьма;0;Сродство мировых сил;Мистерия в одиннадцати явлениях;;http://az.lib.ru/p/prutkow_k_p/text_0150.shtml;1884;;;;;10;false;;1884;10;0;1;9;0;8;2;;11;0;1374;798;618;0;131;prutkov-srodstvo-mirovyh-sil;rus000099;RusDraCor;1884;Prutkov, Kozma;male;1803;1863;"Долина (Unk); Поэт (M); Северный аквилон (Unk); Южный ураган (Unk); Дуб (Unk); Ночные часы (Unk); Ночная тишина (Unk); Солнце за горизонтом (Unk); Солнце на небесах (Unk); Хор общего собрания мировых сил (Unk)";;;true;https://www.wikidata.org/wiki/Q1784989;DraCor: https://dracor.org/;texts/prutkov-srodstvo-mirovyh-sil.xml
rus000098;Q55759426;Прутков, Козьма;0;Опрометчивый Турка, или: Приятно ли быть внуком?;Естественно-разговорное представление;;http://az.lib.ru/p/prutkow_k_p/text_0140.shtml;1863;;;;;7;false;;1863;7;1;6;0;0;1;16;;2;0;1714;1538;332;41;9;prutkov-oprometchivyj-turka;rus000098;RusDraCor;1863;Prutkov, Kozma;male;1803;1863;"Известный писатель (M); Иван Семеныч (M); Миловидов (M); Кутило-Завалдайский (M); Кн. Батог-Батыев (M); Либенталь (M); Г-жа Разорваки (F)";;60;false;https://www.wikidata.org/wiki/Q1784989;DraCor: https://dracor.org/;texts/prutkov-oprometchivyj-turka.xml
rus000097;Q4080618;Островский, Александр;0;Бедная невеста;Комедия в пяти действиях;Comedy;http://az.lib.ru/o/ostrowskij_a_n/text_0033.shtml;1852;;;;;28;false;1853;1852;28;17;10;1;0;1;113;1851;64;5;22713;21711;1632;1182;0;ostrovsky-bednaja-nevesta;rus000097;RusDraCor;1852;Ostrovsky, Alexander;male;1823;1886;"Анна Петровна (F); Марья Андреевна (F); Дарья (F); Мальчик (M); Карповна (F); Панкратьевна (F); Хорькова (F); Милашин (M); Мерич (M); Добротворский (M); Хорьков (M); Беневоленский (M); Официант (M); Женщина в капоте (F); Кучер (M); Первый молодой человек (M); Девушка (F); Второй молодой человек (M); Паша (F); Дуня (F); Первая (F); Вторая (F); Первая старуха (F); Вторая старуха (F); Голос из толпы (Unk); Одна из толпы (F); Старуха (F); Женщина (F)";;29;false;https://www.wikidata.org/wiki/Q171976;DraCor: https://dracor.org/;texts/ostrovsky-bednaja-nevesta.xml
rus000096;Q55117865;Херасков, Михаил;0;Венецианская монахиня;Трагедия в трех действиях;Tragedy;https://rvb.ru/18vek/heraskov/01text/03tragedies/63.htm;1758;;;;;7;false;1758;1758;7;1;6;0;0;1;14;;17;3;9746;9009;139;0;1304;kheraskov-venecianskaya-monahinya;rus000096;RusDraCor;1758;Kheraskov, Mikhail;male;1733;1807;"Коранс (M); Занета (F); Офицер (M); Мирози (M); Жером (M); Один воин (M); Вестник (M)";;25;false;https://www.wikidata.org/wiki/Q1930316;DraCor: https://dracor.org/;texts/kheraskov-venecianskaya-monahinya.xml
rus000095;Q55076927;Салтыков-Щедрин, Михаил;0;Смерть Пазухина;Комедия в 4-х действиях;Comedy;https://rvb.ru/saltykov-shchedrin/01text/vol_04/01text/0087.htm;1857;;;;;15;false;1889;1857;15;6;9;0;0;1;58;;34;4;18849;17708;1729;844;0;saltykov-shchedrin-smert-pazuhina;rus000095;RusDraCor;1857;Saltykov-Shchedrin, Mikhail;male;1826;1889;"Велегласный (M); Мавра Григорьевна (F); Василиса Парфентьевна (F); Баев (M); Прокофий Иваныч (M); Лобастов (M); Живновский (M); Фурначев (M); Настасья Ивановна (F); Лакей (M); Живоедова (F); Иван Прокофьич (M); Леночка (F); Дмитрий (M); Мавра (горничная) (F)";;31;false;https://www.wikidata.org/wiki/Q211785;DraCor: https://dracor.org/;texts/saltykov-shchedrin-smert-pazuhina.xml
rus000094;Q19233271;Прутков, Козьма;0;Фантазия;Комедия в одном действии, соч. Y и Z;Comedy;https://ru.wikisource.org/wiki/Фантазия_(Прутков);1851;;;;;13;false;1851;;13;4;8;1;1;1;48;1850;12;0;5805;5003;1272;295;134;prutkov-fantaziya;rus000094;RusDraCor;1851;Prutkov, Kozma;male;1803;1863;"Кутило-Завалдайский (M); Разорваки (M); Кн. Батог-Батыев (M); Миловидов (M); Беспардонный (M); Либенталь (M); Чупурлина (F); Лизавета Платоновна (F); Лакей (M); Горничная (F); Акулина (F); Повар (M); Дворня (Unk)";;48;false;https://www.wikidata.org/wiki/Q1784989;DraCor: https://dracor.org/;texts/prutkov-fantaziya.xml
rus000093;Q4296515;Маяковский, Владимир;0;Мистерия-буфф;Героическое, эпическое и сатирическое изображение нашей эпохи / Второй вариант;Comedy;http://feb-web.ru/feb/mayakovsky/texts/ms0/ms2/ms2-243-.htm;1921;;;;;65;false;1921;1921;65;4;32;29;9;2;1119;;7;6;10514;9192;1602;0;2510;mayakovsky-misteriya-buff;rus000093;RusDraCor;1921;Mayakovsky, Vladimir;male;1893;1930;"Нечистый (M); Из-за сцены (Unk); Охотник (M); Рыбак (M); Немец (M); Австралиец (M); Австралийка (F); Англичанин (Ллойд-Джордж) (M); Француз (Клемансо) (M); Купец (M); Нечистые (Unk); Чистые (Unk); Негус (M); Китаец (M); Перс (M); Раджа (M); Паша (M); Дама (F); Голос (из толпы чистых) (Unk); Соглашатель (M); Кузнец (M); Прачка (F); Красноармеец (M); Поп (M); Дипломат (M); Интеллигенция (M); Плотник (M); Американец (M); Батрак (M); Швея (F); Фонарщик (M); Шофер (M); Булочник (M); Сапожник (M); Слуга (M); Шахтер (M); Голос (II) (Unk); Трубочист (M); Человек (Unk); Черти (Unk); 1-й вестовой (Unk); 2-й вестовой (Unk); Черт-церемониймейстер (Unk); Вельзевул (Unk); Голос (из толпы чертей) (Unk); Голос (из толпы чертей) (Unk); Голос (из толпы чертей) (Unk); Мафусаил (M); Святые (Unk); Ангел (Unk); Ангельский голос (Unk); Ангелы (Unk); Один из ангелов (Unk); Второй ангел (Unk); Саваоф (M); Машинист (M); Паровоз (Unk); Пароход (Unk); Разруха (Unk); Войско (Unk); Вещи (Unk); Машины (Unk); Еды (Unk); Пила (Unk); Молот (Unk)";;28;false;https://www.wikidata.org/wiki/Q132964;DraCor: https://dracor.org/;texts/mayakovsky-misteriya-buff.xml
rus000092;Q54879430;Третьяков, Сергей;0;Противогазы;Мелодрама в 3-х действиях;;http://www.ruthenia.ru/sovlit/j/2917.html;1923;;;;;48;false;1924;1923;48;9;31;8;7;1;591;;3;3;4954;4692;407;552;2;tretyakov-protivogazy;rus000092;RusDraCor;1923;Tretyakov, Sergei;male;1892;1937;"Секретарша (F); Директор (M); Егорыч (M); Курьер (M); Васька (M); Лукач (M); Рабочий (I) (M); Баба (F); Старуха (F); Бабы (F); 1-й рабочий (I) (M); 2-й рабочий (I) (M); 1-й комсомолец (M); 2-й комсомолец (M); Петя (M); Хор комсомольцев (Unk); Подросток (M); Голос из подполья (M); 1-й рабочий (II) (M); 2-й рабочий (II) (M); 3-й рабочий (M); 4-й рабочий (M); 5-й рабочий (M); Голоса (Unk); Инженер (M); Голос (M); Голос (M); Дудин (M); Женщины (F); Жена Фомы (F); Женский голос (F); Жена Дудина (F); Фома (M); Голос (Unk); Голос (Unk); Жена рабочего (F); Рабочий на носилках (M); Носильщик (M); За сценой песня (Unk); Голоса комсомольцев (Unk); Комсомолец (M); Голос в тон (Unk); Старый рабочий (M); Рабочий (III) (M); Рабочий (III) (M); Один рабочий (M); Другой рабочий (M); Рабочие (Unk)";;31;false;https://www.wikidata.org/wiki/Q722164;DraCor: https://dracor.org/;texts/tretyakov-protivogazy.xml
rus000091;Q377536;Маяковский, Владимир;0;Клоп;Феерическая комедия / Девять картин;Comedy;http://ilibrary.ru/text/1847/index.html;1929;;;;;98;false;1929;1929;98;12;71;15;11;3;784;1928;9;0;8043;7030;1492;331;236;mayakovsky-klop;rus000091;RusDraCor;1929;Mayakovsky, Vladimir;male;1893;1930;"Пуговичный разносчик (M); Разносчик кукол (M); Разносчица яблок (F); Разносчик точильных камней (M); Разносчик абажуров (M); Продавец шаров (M); Разносчик селедок (M); Разносчица галантереи (F); Продавец клея (M); Разносчица духов (F); Продавец книг (M); Присыпкин (Пьер Скрипкин) (M); Розалия Павловна (F); Баян (M); Разносчик игрушек (M); Продавец сельдей (M); Зоя Березкина (F); Милиционер (M); Босой парень (M); Уборщик (M); Молодой рабочий (M); Девушка (F); Изобретатель (M); Парень с книгой (M); Слесарь (M); Голоса (Unk); Голос (Unk); Эльзевира (F); Гость (M); Все (III) (Unk); Бухгалтер (M); Голоса (Unk); Шафер (M); Парикмахер (M); Посаженная (F); Крики (Unk); 1-й пожарный (M); Начальник (M); 2-й пожарный (M); 3-й пожарный (M); 4-й пожарный (M); Пожарные (M); Старый (M); Молодой (M); Оратор (M); 1-й репортер (M); 2-й репортер (M); 3-й репортер (M); 4-й репортер (M); 5-й репортер (M); 6-й репортер (M); 7-й репортер (M); 8-й репортер (M); 9-й репортер (M); 1-й газетчик (M); 2-й газетчик (M); 3-й газетчик (M); 4-й газетчик (M); 5-й газетчик (M); 6-й газетчик (M); 7-й газетчик (M); 8-й газетчик (M); Профессор (M); 6-й врач (M); 1-й врач (M); 2-й врач (M); Хором (M); Репортер (M); 1-й мужчина (M); Сидящие (Unk); Проходящий (M); Мужчина (M); Девушка (F); Директор (M); Голоса (Unk); Восторженный голос (Unk); Восторженный голос сверху (Unk); Врач (M); Распорядитель (M); 1-я старуха (F); 1-й старик (M); 2-я старуха (F); 2-й старик (M); 3-я старуха (F); 3-й старик (M); Дети (Unk); 1-й служитель (M); 2-й служитель (M); 3-й служитель (M); 4-й служитель (M); 5-й служитель (M); 6-й служитель (M); Все (IX) (Unk); Председатель совета (M); Голос из толпы (Unk); Голос из толпы (Unk); Голос из толпы (Unk); Голоса гостей (Unk)";;36;false;https://www.wikidata.org/wiki/Q132964;DraCor: https://dracor.org/;texts/mayakovsky-klop.xml
rus000090;Q4206511;Булгаков, Михаил;0;Кабала святош (Мольер);Драма в четырех действиях;;http://lib.ru/BULGAKOW/kabala.txt;1936;;;;;24;false;1936;1962;24;6;17;1;0;1;180;;4;4;11387;9210;3359;704;48;bulgakov-kabala-svjatosh;rus000090;RusDraCor;1936;Bulgakov, Mikhail;male;1891;1940;"Мольер (M); Бутон (M); Дю Круази (M); Суфлер (M); Мадлена (F); Шарлатан (M); Людовик (M); Риваль (F); Лагранж (M); Арманда (F); Одноглазый (M); Муаррон (M); Де Лессак (M); Придворные (M); Справедливый сапожник (M); Шаррон (M); Варфоломей (M); Брат Верность (M); Брат Сила (M); Незнакомка в маске (F); Члены Кабалы (Unk); Ренэ (F); Хор врачей (M); Монашка (F)";;45;false;https://www.wikidata.org/wiki/Q835;DraCor: https://dracor.org/;texts/bulgakov-kabala-svjatosh.xml
rus000089;Q4655496;Писемский, Алексей;0;Горькая судьбина;Драма в четырех действиях;;http://az.lib.ru/p/pisemskij_a/text_0410.shtml;1859;;;;;23;false;1863;1859;23;5;18;0;0;1;113;;28;4;16086;15330;1465;580;0;pisemskij-gorkaja-sudbina;rus000089;RusDraCor;1859;Pisemsky, Aleksey;male;1821;1881;"Спиридоньевна (F); Матрена (F); Дядя Никон (M); Ананий Яковлев (M); Лизавета (F); Работница (F); Золотилов (M); Чеглов (M); Бурмистр (M); Лакей (M); Федор Петров (M); Выборный (M); Давыд Иванов (M); Кривой мужик (M); Рябой мужик (M); Молодой парень (M); Исправник (M); Стряпчий (M); Сотский (M); Шпрингель (M); Голос за стеной (M); Одна из баб (F); Мужик (M)";;38;false;https://www.wikidata.org/wiki/Q470371;DraCor: https://dracor.org/;texts/pisemskij-gorkaja-sudbina.xml
rus000088;Q3233433;Гоголь, Николай;0;Игроки;;Comedy;http://ilibrary.ru/text/1552/index.html;1842;;;;;9;false;1843;1842;9;0;9;0;0;1;25;1836/1842;25;0;9304;9001;646;488;4;gogol-igroki;rus000088;RusDraCor;1842;Gogol, Nikolai;male;1809;1852;"Алексей (M); Ихарев (M); Гаврюшка (M); Кругель (M); Швохнев (M); Утешительный (M); Михаил Александрович Глов (M); Александр Михалыч Глов (M); Замухрышкин (M)";;33;false;https://www.wikidata.org/wiki/Q43718;DraCor: https://dracor.org/;texts/gogol-igroki.xml
rus000087;Q18235533;Булгаков, Михаил;0;Последние дни (Пушкин);Пьеса в четырех действиях;;http://www.lib.ru/BULGAKOW/pushkin2.txt;1943;;;;;36;false;1943;1955;36;6;30;0;0;1;171;1935;10;4;11485;10030;2152;743;43;bulgakov-poslednie-dni;rus000087;RusDraCor;1943;Bulgakov, Mikhail;male;1891;1940;"Гончарова (F); Битков (M); Никита (M); Шишкин (M); Пушкина (F); Дантес (M); Кукольник (M); Бенедиктов (M); Салтыкова (F); Богомазов (M); Долгоруков (M); Филат (M); Салтыков (M); Агафон (M); Воронцова (F); Николай I (M); Камер-юнкер (M); Жуковский (M); Воронцов (M); Геккерен (M); Ракеев (M); Дубельт (M); Василий Максимович (M); Бенкендорф (M); Слуга (M); Строганов (M); Данзас (M); Горничная девушка (F); Даль (M); Квартальный (M); Студент (M); Офицер (M); Смотритель (M); Тургенев (M); Смотрительша (F); Пономарев (M)";;;true;https://www.wikidata.org/wiki/Q835;DraCor: https://dracor.org/;texts/bulgakov-poslednie-dni.xml
rus000086;Q51495647;Озеров, Владислав;0;Димитрий Донской;Трагедия;Tragedy;http://az.lib.ru/o/ozerow_w_a/text_1807_dmitry_donskoy.shtml;1807;;;;;10;false;1807;;10;2;8;0;0;1;25;1807;27;5;12849;12440;506;0;1880;ozerov-dmitrij-donskoj;rus000086;RusDraCor;1807;Ozerov, Vladislav;male;1769;1816;"Димитрий (M); Тверский (M); Белозерский (M); Смоленский (M); Посол (M); Бренский (M); Воин (M); Избрана (F); Ксения (F); Боярин (M)";;38;false;https://www.wikidata.org/wiki/Q2026168;DraCor: https://dracor.org/;texts/ozerov-dmitrij-donskoj.xml
rus000085;Q4259312;Островский, Александр;0;Лес;Комедия в пяти действиях;Comedy;http://az.lib.ru/o/ostrowskij_a_n/text_0130.shtml;1871;;;;;12;false;1871;1871;12;3;9;0;0;1;52;1870;39;5;22950;21823;1839;1450;3;ostrovsky-les;rus000085;RusDraCor;1871;Ostrovsky, Alexander;male;1823;1886;"Аксюша (F); Карп (M); Буланов (M); Улита (F); Гурмыжская (F); Милонов (M); Бодаев (M); Восмибратов (M); Петр (M); Мальчик (M); Несчастливцев (M); Счастливцев (M)";;48;false;https://www.wikidata.org/wiki/Q171976;DraCor: https://dracor.org/;texts/ostrovsky-les.xml
rus000084;Q4179881;Толстой, Лев;0;Живой труп;Драма в шести действиях (двенадцати картинах);;http://rvb.ru/tolstoy/01text/vol_11/01text/0272.htm;1900;;;;;40;false;1911;1911;40;11;29;0;0;1;95;1900;83;6;14367;13070;1558;902;0;tolstoy-zhivoy-trup;rus000084;RusDraCor;1900;Tolstoy, Leo;male;1828;1910;"Няня (F); Анна Павловна (F); Саша (F); Горничная (F); Каренин (M); Лиза (F); Афремов (M); Федя (M); Цыган (M); Офицер (M); Музыкант (M); Цыганка (F); Маша (F); Доктор (M); Коротков (M); Стахович (M); Лакей (II/2/2) (M); Буткевич (M); Лакей (III/1/2) (M); Анна Дмитриевна (F); Князь Абрезков (M); Лакей (III/1/5) (M); Настасья Ивановна (F); Иван Макарович (M); Половой (M); Иван Петрович (M); Лакей (IV/2/3) (M); Вознесенский (M); Петушков (M); Артемьев (M); Мальчик (M); Марья Васильевна (F); Судебный следователь (M); Мельников (M); Письмоводитель (M); Курьер (M); Молодой адвокат (M); Дама (F); Петрушин (M); Судейский (M)";;72;false;https://www.wikidata.org/wiki/Q7243;DraCor: https://dracor.org/;texts/tolstoy-zhivoy-trup.xml
rus000083;Q1989636;Булгаков, Михаил;0;Иван Васильевич;Комедия в трех действиях;Comedy;http://www.lib.ru/BULGAKOW/ivan_vas.txt;1936;;;;;16;false;1967;1965;16;3;13;0;2;1;104;1934/1936;3;3;10361;9595;1512;656;0;bulgakov-ivan-vasilevich;rus000083;RusDraCor;1936;Bulgakov, Mikhail;male;1891;1940;"Тимофеев (M); Зинаида (F); Ульяна (F); Милославский (M); Бунша (M); Иоанн Грозный (M); Дьяк (M); Опричник (M); Шпак (M); Якин (M); Опричники (M); Шведский посол (M); Патриарх (M); Царица (F); Гусляры (M); Милиция (M)";;45;false;https://www.wikidata.org/wiki/Q835;DraCor: https://dracor.org/;texts/bulgakov-ivan-vasilevich.xml
rus000082;Q7849392;Толстой, Алексей;0;Царь Борис;Трагедия в пяти действиях;Tragedy;https://ru.wikisource.org/wiki/Царь_Борис_(А._К._Толстой);1870;;;;;102;false;1881;1870;102;11;81;10;13;2;1059;1870;14;5;20906;19864;1205;135;3616;tolstoy-tsar-boris;rus000082;RusDraCor;1870;Tolstoy, Aleksey Konstantinovich;male;1817;1875;"Салтыков (M); Воейков (M); Царь Борис Федорович Годунов (M); Бояре (M); Ричард Ли (M); Миранда (M); Барон Логау (M); Лев Сапега (M); Эрик Гендрихсон (M); Авраамий Люс (M); Гермерс (M); Прочие (Unk); Семен Годунов (M); Лачин-Бек (M); Челибей (M); Архимандрит Кирилл (M); Царица Мария Григорьевна (F); Царевна Ксения (F); Голоса (Unk); Стрелецкий голова (M); Народ (I/1) (Unk); Нищие (M); Крилошанка (F); Князь Василий Иванович Шуйский (M); Царица Ирина Федоровна (F); Царевич Федор (M); Христиан (M); Стольник (II/1) (M); Афанасий Власьев (M); Дементьевна (F); Василиса Волохова (F); Хлопко-Косолап (M); Решето (M); Наковальня (M); Голоса (Unk); Крестьяне (Unk); Один крестьянин (M); Другой крестьянин (M); Посадский (M); Разбойники (M); Один разбойник (M); Митька (M); Мисаил Повадин (M); Григорий Отрепьев (M); Крики (Unk); Один разбойник (M); Стольник (III/1) (M); Федор Никитич Романов (M); Князь Черкасский (M); Князь Сицкий (M); Александр Никитич Романов (M); Князь Репнин (M); Гольк (M); Браге (M); Главный сыщик (M); Второй сыщик (M); Один посадский (M); Другой посадский (M); Третий посадский (M); Сыщик (M); Один (M); Другой (M); Третий (M); Четвертый (M); Пятый (M); Одна баба (F); Вторая баба (F); Третья баба (F); Четвертая баба (F); Первый мужик (M); Второй мужик (M); Купец (M); Посадские (M); Народ (IV/1) (Unk); Пристав (M); Один из народа (M); Другой из народа (M); Третий из народа (M); Один (M); Другой (M); Третий (M); Один (M); Другой (M); Третий (M); Четвертый (M); Пятый (M); Царица Мария Федоровна Нагая (F); Врач (M); Стольник (IV/3) (M); Первый часовой (M); Второй часовой (M); Андрей Петрович Луп-Клешнин (M); Спальник (M); Князь Голицын (M); Петр Федорович Басманов (M); Все (V/3) (Unk); Один боярин (M); Другой боярин (M); Голоса (Unk); Один боярин (M); Другой боярин (M); Несколько голосов (Unk)";;53;false;https://www.wikidata.org/wiki/Q212575;DraCor: https://dracor.org/;texts/tolstoy-tsar-boris.xml
rus000081;Q4503286;Толстой, Алексей;0;Царь Фёдор Иоаннович;Трагедия в пяти действиях;Tragedy;https://ru.wikisource.org/wiki/Царь_Фёдор_Иоаннович_(А._К._Толстой)/Вестник_Европы_1868_(ВТ);1868;;;;;78;false;1890;1868;78;7;60;11;11;1;1067;1868;11;5;18695;18135;1508;100;3063;tolstoy-tsar-fedor-ioannovich;rus000081;RusDraCor;1868;Tolstoy, Aleksey Konstantinovich;male;1817;1875;"Князь Андрей Шуйский (M); Чудовский архимандрит (M); Благовещенский протопоп (M); Князь Дмитрий Шуйский (M); Михайло Головин (M); Князь Иван Петрович Шуйский (M); Князь Василий Иванович Шуйский (M); Бояре (M); Купцы (M); Шаховской (M); Василиса Волохова (F); Все (I/1) (Unk); Князь Хворостинин (M); Старков (M); Клешнин (M); Борис Федорович Годунов (M); Князь Туренин (M); Царь Федор Иоаннович (M); Стремянный (M); Царица Ирина Федоровна (F); Дионисий (M); Варлаам (M); Иов (M); Стольник (II/1) (M); Князь Иван Иванович Шуйский (M); Выборные (Unk); Курюков (M); Красильников (M); Голубь, сын (M); Голубь, отец (M); Голос (Unk); Княжна Мстиславская (F); Князь Мстиславский (M); Все (III/1) (Unk); Духовник царя Федора (M); Стольник (III/2) (M); Все (IV/1) (Unk); Слуга Бориса Годунова (M); Стольник (IV/3) (M); Сенная девушка (F); Слуги (Unk); Посадский (M); Другой посадский (M); Третий посадский (M); Гусляр (M); Один из народа (M); Другой (M); Женщина (F); Один (M); Один (M); Другой (M); Женщина (F); Один (M); Один (M); Один (M); Другой (M); Все (IV/4) (Unk); Один (M); Другой (M); Гонец из села Тешлова (M); Посадский (M); Один (M); Женщина (F); Третий (M); Четвертый (M); Народ (Unk); Голоса в народе (Unk); Один из народа (M); Другой (M); Говор в народе (Unk); Слуга (M); Первый нищий (M); Слепой (M); Другой нищий (M); Четвертый нищий (M); Все (V/2) (Unk); Гонец из Углича (M); Ратник (M)";;51;false;https://www.wikidata.org/wiki/Q212575;DraCor: https://dracor.org/;texts/tolstoy-tsar-fedor-ioannovich.xml
rus000080;Q51497164;Шаховской, Александр;0;Своя семья, или замужняя невеста;Комедия в трех действиях, в стихах;Comedy;http://az.lib.ru/s/shahowskoj_a_a/text_0050.shtml;1818;;;;;8;false;1818;1818;8;5;3;0;0;1;28;;25;3;10767;10412;511;1;1727;shakhovskoy-svoya-semya;rus000080;RusDraCor;1818;Shakhovskoy, Alexander;male;1777;1846;"Вельдюзева (F); Фекла (F); Раиса (F); Звонкина (F); Майор (M); Максим (M); Любим (M); Наташа (F)";;41;false;https://www.wikidata.org/wiki/Q3740432;DraCor: https://dracor.org/;texts/shakhovskoy-svoya-semya.xml
rus000079;Q51396603;Шаховской, Александр;0;Пустодомы;Комедия в пяти действиях, в стихах;Comedy;http://az.lib.ru/s/shahowskoj_a_a/text_0060.shtml;1819;;;;;12;false;1819;1820;12;4;8;0;0;1;52;;36;5;14540;13689;1150;0;2534;shakhovskoy-pustodomy;rus000079;RusDraCor;1819;Shakhovskoy, Alexander;male;1777;1846;"Ванюша (M); Фома (M); Инквартус (M); Князь (M); Маша (F); Княжна (F); Граф (M); Графиня (F); Княгиня (F); Цаплин (M); Радимов (M); Слуга (M)";;42;false;https://www.wikidata.org/wiki/Q3740432;DraCor: https://dracor.org/;texts/shakhovskoy-pustodomy.xml
rus000078;Q51496927;Шаховской, Александр;0;Не любо – не слушай, а лгать не мешай;Комедия в одном действии, в вольных стихах;Comedy;http://az.lib.ru/s/shahowskoj_a_a/text_0070.shtml;1818;;;;;6;false;1818;1818;6;3;3;0;0;1;15;;16;0;7196;7072;181;0;1212;shakhovskoy-ne-lubo-ne-slushai;rus000078;RusDraCor;1818;Shakhovskoy, Alexander;male;1777;1846;"Зарницкин (M); Дашенька (F); Митяй (M); Мезецкий (M); Княгиня (F); Хандрина (F)";;41;false;https://www.wikidata.org/wiki/Q3740432;DraCor: https://dracor.org/;texts/shakhovskoy-ne-lubo-ne-slushai.xml
rus000077;Q51497317;Шаховской, Александр;0;Урок кокеткам, или липецкие воды;Комедия в пяти действиях, в стихах;Comedy;http://az.lib.ru/s/shahowskoj_a_a/text_0040.shtml;1815;;;;;11;false;1815;1815;11;3;8;0;0;1;54;;35;5;16403;15932;1244;0;2739;shakhovskoy-urok-koketkam;rus000077;RusDraCor;1815;Shakhovskoy, Alexander;male;1777;1846;"Семен (M); Князь (M); Саша (M); Пронский (M); Оленька (F); Княжна (F); Графиня (F); Угаров (M); Фиалкин (M); Барон (M); Ольгин (M)";;38;false;https://www.wikidata.org/wiki/Q3740432;DraCor: https://dracor.org/;texts/shakhovskoy-urok-koketkam.xml
rus000076;Q4424383;Толстой, Алексей;0;Смерть Иоанна Грозного;Трагедия в пяти действиях;Tragedy;https://ru.wikisource.org/wiki/Смерть_Иоанна_Грозного_(А._К._Толстой);1866;;;;;70;false;1867;1866;70;5;62;3;4;2;332;1866;53;5;18855;17852;1495;0;3264;tolstoy-smert-ioanna-groznogo;rus000076;RusDraCor;1866;Tolstoy, Aleksey Konstantinovich;male;1817;1875;"Михайло Нагой (M); Салтыков (M); Князь Голицын (M); Князь Щербатый (M); Захарьин-Юрьев (M); Князь Мстиславский (M); Бояре (M); Бельский (M); Князь Шуйский (M); Князь Трубецкой (M); Шереметев (M); Татищев (M); Князь Сицкий (M); Борис Годунов (M); Григорий Нагой (M); Иоанн (M); Гонец (M); Стольник (M); Битяговский (M); Слуга (M); Царица Мария Федоровна (F); Мамка царевича Дмитрия (F); Сенная девушка (F); Гарабурда (M); Лабазник (M); Один из народа (1) (M); Другой из народа (1) (M); Третий из народа (1) (M); Четвертый из народа (1) (M); 1-й пристав (M); Один из народа (2) (M); Другой из народа (2) (M); Третий из народа (2) (M); 2-й пристав (M); Один из народа (3) (M); Другой из народа (3) (M); Третий из народа (3) (M); Четвертый из народа (3) (M); Кикин (M); Один из народа (4) (M); Другой из народа (4) (M); Третий из народа (4) (M); Четвертый из народа (4) (M); Пятый из народа (4) (M); Народ (Unk); Один из народа (5) (M); Другой из народа (5) (M); Один из народа (6) (M); Другой из народа (6) (M); Третий из народа (6) (M); Григорий Годунов (M); Мария Годунова (F); Царевна Ирина (F); Царевич Федор Иванович (M); Стольник (M); Якоби (M); 1-й волхв (M); 2-й волхв (M); Дворецкий Александровой слободы (M); Схимник (M); Дворецкий Годунова (M); Дворецкий Кремлевского дворца (M); Ключник (M); Шут (M); Скоморохи (Unk); Боярин (M); Эльмс (M); Стрелецкий голова (M); Стрелецкий сотник (M); Крики на площади (Unk)";;49;false;https://www.wikidata.org/wiki/Q212575;DraCor: https://dracor.org/;texts/tolstoy-smert-ioanna-groznogo.xml
rus000075;Q19177465;Блок, Александр;0;Король на площади;;;http://az.lib.ru/b/blok_a_a/text_0190.shtml;1907;;;;;29;false;;1907;29;4;23;2;1;6;63;1906;23;3;5562;5147;1668;217;197;blok-korol-na-ploschadi;rus000075;RusDraCor;1907;Blok, Alexander;male;1880;1921;"Шут (M); Первый (M); Второй (M); Голос Третьего (M); Первый рабочий (M); Второй рабочий (M); Девушка (F); Юноша (M); Продавщица роз (F); Первый (M); Второй (M); Первый рабочий (M); Второй рабочий (M); Поэт (M); Зодчий (M); Рабочий (M); Другой рабочий (M); Третий рабочий (M); Голоса в толпе (Unk); Дочь Зодчего (F); Черный (M); Золотой (M); Второй (M); Первый (M); Нищая (F); Человек с факелом (M); Человек в черном (M); Тот же обыденный голос (Unk); Голос нищего (M)";;27;false;https://www.wikidata.org/wiki/Q164765;DraCor: https://dracor.org/;texts/blok-korol-na-ploschadi.xml
