Key;WikidataId;Author;No of co-authors;Title;Subtitle;Normalized genre;Archive;Normalized year;Publisher;Publication place;First edition;Num Pages;Size;Libretto;Premier year;Print edition;No of speakers;No of speakers (female);No of speakers (male);No of speakers (unknown);No of person groups;No of connected components;No of edges;Year written;No of segments;No of acts;No of Words;No of words (speakers);No of words (stage directions);No of paragraphs;No of lines;Filename;Xmlid;Corpus;Date;Notes;Author gender (manual);Author birth;Author death;Characters;Co-authors;Author age (time of writing);Posthumous;Authorid;Publication statement;files
fre000001;Q63215430;Abeille, Gaspard;0;Argélie, Reine de Thessalie;Tragédie;Tragedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ABEILLE_ARGELIE.xml;1674;;;;;8;False;1678;1674;8;4;4;0;0;1;17;;29;5;17307;15962;0;0;1884;abeille-argelie;fre000001;FreDraCor;1674;;male;1648;1718;"Argélie (F); Clytie (F); Timagene (M); Phoenix (M); Ismene (F); Dione (F); Arcas (M); Cléon (M)";;26;False;https://www.wikidata.org/wiki/Q1338057;DraCor: https://dracor.org/;texts/abeille-argelie.xml
fre000002;Q63214898;Abeille, Gaspard;0;Coriolan;Tragédie;Tragedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ABEILLE_CORIOLAN.xml;1676;;;;;7;False;1676;1676;7;3;3;1;0;2;12;;23;0;17041;14655;0;0;1711;abeille-coriolan;fre000002;FreDraCor;1676;;male;1648;1718;"C. Martius (M); Albin (M); Aufide (M); Virgile (Unk); Sabine (F); Camille (F); Virgilie (F)";;28;False;https://www.wikidata.org/wiki/Q1338057;DraCor: https://dracor.org/;texts/abeille-coriolan.xml
fre000003;Q63215163;Abeille, Gaspard;0;Lyncée;Tragédie;Tragedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ABEILLE_LYNCEE.xml;1678;;;;;7;False;1678;1681;7;3;4;0;0;1;13;;26;5;13732;13539;7;0;1563;abeille-lyncee;fre000003;FreDraCor;1678;;male;1648;1718;"Iphis (M); Erigone (F); Dircé (F); Danaüs (M); Lyncée (M); Hypermestre (F); Lycaste (M)";;30;False;https://www.wikidata.org/wiki/Q1338057;DraCor: https://dracor.org/;texts/abeille-lyncee.xml
fre000004;;Adenis, Eugène;0;L'Homme qui ne Peut pas Siffler;Monologue;;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ADENIS_HOMMEQUINEPEUTPASSIFFLER.xml;1885;;;;;1;False;;1885;1;0;1;0;0;1;0;;1;0;1374;1328;2;0;165;adenis-homme-qui-ne-peut-pas-siffler;fre000004;FreDraCor;1885;;male;1854;1923;Un Homme (M);;31;False;https://www.wikidata.org/wiki/Q52155506;DraCor: https://dracor.org/;texts/adenis-homme-qui-ne-peut-pas-siffler.xml
fre000005;;Dumas d'Aigueberre, Jean;0;L'Avare Amoureux;Comédie en un Acte et en Prose;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/AIGUEBERRE_AVAREAMOUREUX.xml;1781;;;;;8;False;;1781;8;3;4;1;0;1;17;;22;1;6405;6218;55;314;0;aigueberre-avare-amoureux;fre000005;FreDraCor;1781;;male;1692;1755;"Argante (M); Nérine (F); Julie (F); Dorimène (F); Valère (M); Géronte (M); Monsieur Subtil (M); Monsieur Courte Ligne (Unk)";;;True;https://www.wikidata.org/wiki/Q28933420;DraCor: https://dracor.org/;texts/aigueberre-avare-amoureux.xml
fre000006;;Dumas d'Aigueberre, Jean;0;Pan et Doris Pastorale;;;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/AIGUEBERRE_PANETDORIS.xml;1729;;;;;9;False;;1729;9;0;3;6;0;1;30;;7;1;2289;1628;11;0;233;aigueberre-pan-et-doris;fre000006;FreDraCor;1729;;male;1692;1755;"Pan (M); Doris (M); Arcas (Unk); Palemon (M); Le Choeur (Unk); Une Driade (Unk); Deux Bergeres (Unk); Un Satyre (Unk); Une Bergere (Unk)";;37;False;https://www.wikidata.org/wiki/Q28933420;DraCor: https://dracor.org/;texts/aigueberre-pan-et-doris.xml
fre000007;;Dumas d'Aigueberre, Jean;0;Polixène;Tragédie en un Acte;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/AIGUEBERRE_POLIXENE.xml;1729;;;;;4;False;;1729;4;2;2;0;0;1;5;;10;1;4088;3388;9;0;375;aigueberre-polixene;fre000007;FreDraCor;1729;;male;1692;1755;"Polixène (F); Aegine (F); Pyrrhus (M); Thessandre (M)";;37;False;https://www.wikidata.org/wiki/Q28933420;DraCor: https://dracor.org/;texts/aigueberre-polixene.xml
fre000008;;Dumas d'Aigueberre, Jean;0;Les Trois Spectacles Prologue;;;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/AIGUEBERRE_PROLOGUE.xml;1729;;;;;7;False;;1729;7;4;3;0;0;1;21;;2;1;2168;1514;0;50;0;aigueberre-prologue;fre000008;FreDraCor;1729;;male;1692;1755;"Julie (F); Le Chevalier (M); La Marquise (F); Le Commandeur (M); Le Vicomte (M); Hortense (F); Célimène (F)";;37;False;https://www.wikidata.org/wiki/Q28933420;DraCor: https://dracor.org/;texts/aigueberre-prologue.xml
fre000009;;Alain, Robert;0;L'Epreuve Réciproque;Comédie;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ALAINLEGRAND_EPREUVERECIPROQUE.xml;1711;;;;;6;False;1711;1711;6;3;3;0;0;1;13;;18;1;6190;5825;15;285;0;alain-legrand-epreuve-reciproque;fre000009;FreDraCor;1711;;male;;;"Frontin (M); Valère (M); Madame de Falignac (F); Philaminte (F); Lisette (F); Criquet (M)";;;;;DraCor: https://dracor.org/;texts/alain-legrand-epreuve-reciproque.xml
fre000010;;Soulas d'Allainval, Léonor;0;L'Ecole des Bourgeois;Comédie en Trois Actes avec un Prologue;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ALLAINVAL_ECOLEDESBOURGEOIS.xml;1728;;;;;13;False;1728;1728;13;2;5;6;0;1;47;;49;3;15068;14615;306;720;2;allainval-ecole-des-bourgeois;fre000010;FreDraCor;1728;;male;1700;1753;"Madame Abraham (F); Benjamine (F); Marthon (Unk); Monsieur Mathieu (M); Damis (M); Le Marquis (Unk); Le Laquais (Unk); Monsieur Pot-de-vin (M); Le Commandeur (Unk); Le Coureur (Unk); Un Comte (M); Un Commissaire (M); Le Notaire (Unk)";;28;False;;DraCor: https://dracor.org/;texts/allainval-ecole-des-bourgeois.xml
fre000011;;Soulas d'Allainval, Léonor;0;L'Hiver;Comédie en Trois Actes avec un Prologue;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ALLAINVAL_HIVER.xml;1733;;;;;10;False;1733;1733;10;3;4;3;0;2;9;;15;1;8359;8121;179;23;963;allainval-hiver;fre000011;FreDraCor;1733;;male;1700;1753;"L Hiver (Unk); Comus (M); L Hymen (Unk); La Mode (F); Le Pharaon (M); Le Bal (M); La Médisance (F); Hector Criquet (M); La Volupté (F); Jeux_ris_graces (Unk)";;33;False;;DraCor: https://dracor.org/;texts/allainval-hiver.xml
fre000012;;Allais, Alphonse;0;Le Pauvre Bougre et le Bon Génie;Féérie en un Acte;;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ALLAIS_BONBOUGRE.xml;1889;;;;;4;False;;1889;4;1;2;1;0;1;6;;10;0;3276;3111;286;164;16;allais-bon-bougre;fre000012;FreDraCor;1889;;male;1854;1905;"Le Garçon (M); Le Pauvre Bougre (M); Le Bon Génie (F); Tous (Unk)";;35;False;https://www.wikidata.org/wiki/Q371905;DraCor: https://dracor.org/;texts/allais-bon-bougre.xml
fre000013;;Allais, Alphonse;0;Un Mécontent;Monologue;;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ALLAIS_MECONTENT.xml;1889;;;;;1;False;;1889;1;0;1;0;0;1;0;;1;0;1033;1007;0;41;0;allais-mecontent;fre000013;FreDraCor;1889;;male;1854;1905;Un Homme (M);;35;False;https://www.wikidata.org/wiki/Q371905;DraCor: https://dracor.org/;texts/allais-mecontent.xml
fre000014;;Ancelot, Jacques-Arsène-François-Polycarpe;1;Les Papilllotes;Comédie en un Acte, Mêlée de Chant.;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANCELOT-ARAGO_PAPILLOTES.xml;1834;;;;;16;False;1834;1834;16;2;5;9;0;1;78;;17;0;9619;9349;377;522;67;ancelot-arago-papillotes;fre000014;FreDraCor;1834;;male;1794;1854;"Ninon (Unk); Germain (M); Saint Pol (Unk); Un Domestique (Unk); Molière (M); Le Laquais (Unk); Saint-Evremont (M); Madame de Lafayette (F); Madame de Coulanges (F); D'Estrées (M); Tous (Unk); Longueville (Unk); Delaunay (M); Ensemble (Unk); Madame de Saint Pol (Unk); Le Domestique (Unk)";"Ancelot, Jacques-Arsène-François-Polycarpe; Arago, Jacques";40;False;https://www.wikidata.org/wiki/Q1677861;DraCor: https://dracor.org/;texts/ancelot-arago-papillotes.xml
fre000015;;Andrieux, François;0;Anaximandre, Comédie.;;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANDRIEUX_ANAXIMANDRE.xml;1782;;;;;5;False;1782;1805;5;3;2;0;0;1;6;;12;1;5852;5109;262;0;692;andrieux-anaximandre;fre000015;FreDraCor;1782;;male;1759;1833;"Anaximandre (M); Aspasie (F); Phrosine (F); Mélidore (M); Une Prêtresse des Grâces (F)";;23;False;https://www.wikidata.org/wiki/Q970585;DraCor: https://dracor.org/;texts/andrieux-anaximandre.xml
fre000016;;Andrieux, François;0;Molière et ses Amis ou La Soirée d'Auteuil;Comédie en un Acte et en vers;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANDRIEUX_MOLIEREETSESAMIS.xml;1804;;;;;9;False;1804;1804;9;2;6;1;0;1;34;;19;1;8497;8098;167;0;1034;andrieux-moliere-et-ses-amis;fre000016;FreDraCor;1804;;male;1759;1833;"Laforêt (F); Chapelle (M); Molière (M); Mignard (M); Boileau Despréaux (M); Lulli (M); La Fontaine (M); Tous (Unk); Isabelle Béjart (F)";;45;False;https://www.wikidata.org/wiki/Q970585;DraCor: https://dracor.org/;texts/andrieux-moliere-et-ses-amis.xml
fre000017;Q1008497;Anonymous;0;Adam;Mystère;;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_ADAM.xml;1170;;;;;18;False;;1170;18;1;14;3;0;3;62;;10;1;12049;11890;1904;1;1384;anonyme-adam;fre000017;FreDraCor;1170;;unknown;;;"Dieu (Unk); Adam (M); Eve (F); Satan (Unk); Abel (M); Caïn (M); Abraham (Unk); Moïse (M); Aaron (M); David (M); Salomon (M); Balaam (M); Daniel (M); Habacuc (M); Jérémie (M); Isaïe (M); Le Juif (M); Nabuchodonosor (M)";;;;;DraCor: https://dracor.org/;texts/anonyme-adam.xml
fre000018;;Anonymous;0;Les Aventures de Ninette;Comédie en 4 Tableaux;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_AVENTURESDENINETTE.xml;1833;;;;;8;False;1833;1833;8;3;1;4;0;1;19;;6;1;2325;2148;518;91;0;anonyme-aventures-de-ninette;fre000018;FreDraCor;1833;;unknown;;;"La Maman (F); Ninette (F); Henri (M); Le Marchand de Tisane (Unk); Le Paysan (Unk); Première Petite Fille (F); Deuxieme Petite Fille (Unk); L Homme (Unk)";;;;;DraCor: https://dracor.org/;texts/anonyme-aventures-de-ninette.xml
fre000019;;Anonymous;0;Les Bonnes Gens;Petite Pièce en un Acte, et en Vers.;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_BONNESGENS.xml;1772;;;;;6;False;;1772;6;0;3;3;0;1;9;;6;1;3578;3040;30;0;404;anonyme-bonnes-gens;fre000019;FreDraCor;1772;;unknown;;;"Guillaume (M); Madame Guillaume (Unk); Un Roi de Pologne (M); Arlequin (M); Un Hussard (Unk); Second Hussard (Unk)";;;;;DraCor: https://dracor.org/;texts/anonyme-bonnes-gens.xml
fre000020;;Anonymous;0;Fragment d'une Comédie Intitulée Chapelain Décoiffé.;D'une autre façon.;;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_CHAPELAINDECOIFFE.xml;1666;;;;;3;False;;1666;3;0;3;0;0;1;3;;5;1;2432;2312;0;0;266;anonyme-chapelain-decoiffe;fre000020;FreDraCor;1666;;unknown;;;"La Serre (M); Chapelain (M); Cassaigne (M)";;;;;DraCor: https://dracor.org/;texts/anonyme-chapelain-decoiffe.xml
fre000021;;Anonymous;0;Fragment d'une Comédie Intitulée Chapelain Décoiffé [2];;;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_CHAPELAINDECOIFFE_2.xml;1666;;;;;2;False;;1666;2;0;2;0;0;1;1;;2;1;1459;1358;30;0;129;anonyme-chapelain-decoiffe-2;fre000021;FreDraCor;1666;;unknown;;;"La Serre (M); Chapelain (M)";;;;;DraCor: https://dracor.org/;texts/anonyme-chapelain-decoiffe-2.xml
fre000022;;Anonymous;0;Le Club des Dames ou Le Retour de Descartes;Comédie en un Acte et en Prose.;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_CLUBDESDAMES.xml;1784;;;;;11;False;;1784;11;5;3;3;0;1;28;;8;1;7258;6020;160;188;9;anonyme-club-des-dames;fre000022;FreDraCor;1784;;unknown;;;"La Comtesse (F); Le Chevalier (M); La Baronne (F); La Marquise (F); Madame de Merval (F); La Vicomtesse (F); Le Marquis (M); Descartes (M); Une Femme (Unk); Un Domestique (Unk); Le Tourangeau (Unk)";;;;;DraCor: https://dracor.org/;texts/anonyme-club-des-dames.xml
fre000023;;Anonymous;0;La Déroute des Précieuses;Mascarade;;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_DEROUTEDESPRECIEUSES.xml;1659;;;;;7;False;;1659;7;0;3;4;0;6;1;;6;0;1165;627;486;0;79;anonyme-deroute-des-precieuses;fre000023;FreDraCor;1659;;unknown;;;"L'Amour (M); Le Colporteur Criant (Unk); Colporteur Portant (Unk); Precieuses (Unk); Le Poète (M); Les Galants (M); Hymen (Unk)";;;;;DraCor: https://dracor.org/;texts/anonyme-deroute-des-precieuses.xml
fre000024;;Anonymous;0;Dialogue entre Voltaire et Rousseau;Après leur Passage du Styx;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_DIALOGUEROUSSEAUVOLTAIRE.xml;1778;;;;;2;False;;1778;2;0;2;0;0;1;1;;1;1;1671;1519;0;24;77;anonyme-dialogue-rousseau-voltaire;fre000024;FreDraCor;1778;;unknown;;;"Voltaire (M); Rousseau (M)";;;;;DraCor: https://dracor.org/;texts/anonyme-dialogue-rousseau-voltaire.xml
fre000025;;Anonymous;0;Le Jeu d'Esmorée;Fils du Roi de Sicile;;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_JEUDESMOREE.xml;1835;;;;;7;False;;1835;7;2;2;3;0;1;13;;18;0;8868;6051;33;119;0;anonyme-jeu-d-esmoree;fre000025;FreDraCor;1835;;unknown;;;"Robert (M); L Astrologue (Unk); Le Roi Maure (Unk); Damiette (F); Le Roi Chretien (Unk); La Reine (F); Esmorée (M)";;;;;DraCor: https://dracor.org/;texts/anonyme-jeu-d-esmoree.xml
fre000026;;Jubinal, Achille;1;Le Jus du Pelerin;;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_JUSDUPELERIN.xml;1834;;;;;7;False;;1834;7;0;2;5;0;1;21;;1;0;1172;1131;4;37;2;anonyme-jus-du-pelerin;fre000026;FreDraCor;1834;;unknown;;;"Le Pélerin (M); Le Vilain (Unk); Gautier (M); Guyot (Unk); Warnier (Unk); Guiot (Unk); Rogaut (Unk)";"[anonyme]; Jubinal, Achille";;;https://www.wikidata.org/wiki/Q340222;DraCor: https://dracor.org/;texts/anonyme-jus-du-pelerin.xml
fre000027;;Anonymous;0;La Matinée du Comédien Français;Comédie;;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_MATINEECOMEDIENFRANCAIS.xml;1785;;;;;5;False;;1785;5;1;3;1;0;1;7;;12;1;6138;6040;72;249;0;anonyme-matinee-comedien-francais;fre000027;FreDraCor;1785;;unknown;;;"Belval (M); La Fleur (M); Verville (M); Sophie (F); Le Comte (Unk)";;;;;DraCor: https://dracor.org/;texts/anonyme-matinee-comedien-francais.xml
fre000028;;Anonymous;0;Farce Nouvelle Tres Bonne et Fort Joyeuse à Trois Personnages d'un Pardonneur d'un Triacleur et d'une Tavernière;;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_PARDONNEUR.xml;1520;;;;;3;False;;;3;1;1;1;0;1;3;;2;1;2426;2348;14;0;331;anonyme-pardonneur;fre000028;FreDraCor;1520;;unknown;;;"Le Pardonneur (Unk); Le Triacleur (M); La Tavernière (F)";;;;;DraCor: https://dracor.org/;texts/anonyme-pardonneur.xml
fre000029;;Anonymous;0;Farce Nouvelle Fort Joyeuse du Pont aux Anes;À quatre personnages,c'est à savoir;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_PONTAUXANES.xml;1480;;;;;4;False;;;4;0;3;1;0;1;3;1480;4;0;2235;2154;3;0;306;anonyme-pont-aux-anes;fre000029;FreDraCor;1480;;unknown;;;"Le Mari (M); La Femme (Unk); Messire Domine de (M); Le Bûcheron (M)";;;;;DraCor: https://dracor.org/;texts/anonyme-pont-aux-anes.xml
fre000030;;Anonymous;0;Le Portier du Parnasse;Ou les Poètes Réformés;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_PORTIERDUPARNASSE.xml;1770;;;;;12;False;;1770;12;4;6;2;0;2;17;;23;1;8692;8286;53;334;0;anonyme-portier-du-parnasse;fre000030;FreDraCor;1770;;unknown;;;"Apollon (M); Melpomène (F); Thalie (F); Terpsicore (F); Tomverd (M); Apolllon (Unk); Barbaro (M); L Abbe (Unk); Des Accents (M); Tranchet (M); Mademoiselle Giroflée (F); Polichinelle (M)";;;;;DraCor: https://dracor.org/;texts/anonyme-portier-du-parnasse.xml
fre000031;;Anonymous;0;Le Prix d'un Moment;Petite Pièce en un Acte et en Prose, Melée D'Airs.;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_PRIXDUNMOMENT.xml;1772;;;;;5;False;;1772;5;0;4;1;0;1;7;;5;1;3317;2775;142;41;153;anonyme-prix-d-un-moment;fre000031;FreDraCor;1772;;unknown;;;"Louis (M); Le Vieillard (Unk); Va-le-galop (M); Serre-Fort (M); Dumont (M)";;;;;DraCor: https://dracor.org/;texts/anonyme-prix-d-un-moment.xml
fre000032;;Anonymous;0;La Réception de Monseigneur le Vicomte d'Argenson;Par Toutes les Nations du Pays de Canada à son Entrée au Gouvernement de la Nouvelle-France.;;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_RECEPTIONARGENSON.xml;1658;;;;;13;False;1658;1658;13;0;5;8;0;2;42;;3;1;1969;1782;72;16;40;anonyme-reception-argenson;fre000032;FreDraCor;1658;;unknown;;;"Le Génie Universel de la Nouvelle-France (M); Premier Français (M); Second Français (Unk); Troisième Français (M); Quatrième Français (M); La Nation Huronne (Unk); La Nation Algonquine (Unk); Le Premier Etranger (Unk); Le Génie des Forêts (M); Le Second Etranger (Unk); Le Genie Interprete (Unk); Le Premier Captif Huron (Unk); Captif de la Nation des Nez Perces (Unk)";;;;;DraCor: https://dracor.org/;texts/anonyme-reception-argenson.xml
fre000033;;Jubinal, Achille;1;La Résurrection du Sauveur;Fragment d'un Mystère Inédit;;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_RESURRECTIONDUSAUVEUR.xml;1834;;;;;9;False;;1834;9;0;6;3;0;2;22;;6;0;3019;2603;358;67;0;anonyme-resurrection-du-sauveur;fre000033;FreDraCor;1834;;unknown;;;"Le Récitant (M); Joseph (Unk); Pilate (M); Un Soldat (Unk); Longin (M); Nicodème (M); Caïphe (M); Lévi (M); Passant (Unk)";"[anonyme]; Jubinal, Achille";;;https://www.wikidata.org/wiki/Q340222;DraCor: https://dracor.org/;texts/anonyme-resurrection-du-sauveur.xml
fre000034;;Anonymous;0;Farce Nouvelle Très Bonne et Fort Joyeuse de la Resurrection de Jenin Landore;À quatre personnages, c'est à savoir;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_RESURRECTIONJENINLANDORE.xml;1512;;;;;4;False;;;4;0;3;1;0;1;6;;1;1;1968;1909;0;0;268;anonyme-resurrection-jenin-landore;fre000034;FreDraCor;1512;;unknown;;;"La Femme (Unk); Le Curé (M); Le Clerc (M); Jenin (M)";;;;;DraCor: https://dracor.org/;texts/anonyme-resurrection-jenin-landore.xml
fre000035;;Anonymous;0;Les Sauvages ou Le Roi Bienfaisant.;Opéra National.;;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_SAUVAGESCIVILISES.xml;1789;;;;;22;True;;1789;22;2;4;16;0;1;106;;14;3;4853;3469;1139;0;463;anonyme-sauvages-civilises;fre000035;FreDraCor;1789;;unknown;;;"Otambo (M); Choeur des Femmes (Unk); Cherokis (Unk); Vieillards (Unk); Esraim (M); Louise (F); Idamir (M); Alphanor (M); Idamis (Unk); Florida (F); Roanoke (Unk); Illinois (Unk); Ontario (Unk); Choeur (Unk); Un Osage (Unk); Altemar (Unk); Choeur de Cherokis (Unk); Choeur D Osages (Unk); Vieillards Cherokis (Unk); Louis (Unk); Guerriers et Illinois (Unk); Choeur General (Unk)";;;;;DraCor: https://dracor.org/;texts/anonyme-sauvages-civilises.xml
fre000036;;Anonymous;0;Le Sérail de de Lys;Parodie d'Alcibiade;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_SERAILDEDELYS.xml;1735;;;;;4;False;;1735;4;2;2;0;0;1;3;;3;0;2173;823;32;0;75;anonyme-serail-de-de-lys;fre000036;FreDraCor;1735;;unknown;;;"Alcibiade (M); Band'Alaise (M); Godemichi (F); Palmisse (F)";;;;;DraCor: https://dracor.org/;texts/anonyme-serail-de-de-lys.xml
fre000037;;Anonymous;0;Sermon Joyeux de Bien Boire;À deux personnages, c'est à savoir;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_SERMONJOYEUX.xml;1545;;;;;2;False;;1545;2;0;2;0;0;1;1;;1;1;2598;2549;0;0;366;anonyme-sermon-joyeux;fre000037;FreDraCor;1545;;unknown;;;"Le Prêcheur (M); Le Cuisinier (M)";;;;;DraCor: https://dracor.org/;texts/anonyme-sermon-joyeux.xml
fre000038;;Anonymous;0;Vende;Ou le Triomphe et le Sacrifice de la Chasteté;Tragedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_VENDE.xml;1644;;;;;0;False;1644;1644;0;0;1;0;0;;;;36;5;4412;0;1273;0;0;anonyme-vende;fre000038;FreDraCor;1644;;unknown;;;;;;;;DraCor: https://dracor.org/;texts/anonyme-vende.xml
fre000039;;Anonymous;0;Les Vierges Sages et les Vierges Folles;;;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_VIERGESFOLLESVIERGESSAGES.xml;1834;;;;;21;False;;1834;21;1;19;1;0;1;210;;1;0;1609;1525;21;47;59;anonyme-vierges-folles-vierges-sages;fre000039;FreDraCor;1834;;unknown;;;"Des Femmes (M); L'Ange du Saint Sépulcre (M); L'Epoux (M); Les Sages (M); Les Folles (F); Les Marchands (M); Le Christ (M); Israël (M); Reponse (Unk); Moïse (M); Isaïe (M); Jérémie (M); Daniel (M); Abacuc (M); David (M); Siméon (M); Elisabeth (F); Jean-Baptiste (M); Virgile (M); Nabuchodonosor (M); Sibylle (F)";;;;;DraCor: https://dracor.org/;texts/anonyme-vierges-folles-vierges-sages.xml
fre000040;;Anonymous;0;Oh ! Voilà Bien le Diable !;Petite Pièce en un Acte et en Prose Melée D'Airs.;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_VOILABIENLEDIABLE.xml;1772;;;;;9;False;;1772;9;3;3;3;0;1;32;;6;1;3705;3137;279;62;240;anonyme-voila-bien-le-diable;fre000040;FreDraCor;1772;;unknown;;;"Monsieur Pot-de-vin (M); Babet (F); Madame la Comtesse (Unk); Le Marquis (Unk); Mademoiselle Adélaïde (F); Monsieur de Podolie (M); Madame Pot-de-vin (F); Mademoiselle Adelaide (Unk); Monsieur l'Abbé Patelin (M)";;;;;DraCor: https://dracor.org/;texts/anonyme-voila-bien-le-diable.xml
fre000041;;Anonymous;0;Zélamire;Ou la Sauvage;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_ZELAMIRE.xml;1786;;;;;7;False;;1786;7;2;5;0;0;1;19;;16;2;7825;7687;45;0;904;anonyme-zelamire;fre000041;FreDraCor;1786;;unknown;;;"Dolnange (M); Germain (M); Belfort (M); Dubois (M); Nadine (F); Oukéa (M); Zélamire (F)";;;;;DraCor: https://dracor.org/;texts/anonyme-zelamire.xml
fre000042;;Anseaume, Louis;0;Cendrillon;Opéra-Comique;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANSEAUME_CENDRILLON.xml;1759;;;;;11;False;1759;1759;11;2;2;7;0;1;37;;15;1;6595;6349;702;0;993;anseaume-cendrillon;fre000042;FreDraCor;1759;;male;1721;1784;"Cendrillon (F); La Maraine (F); L Ainee (Unk); La Cadette (Unk); Les Deux Soeurs (Unk); L Officier (Unk); Ensemble (Unk); Azor (M); Pierrot (M); Le Suisse (Unk); Le Choeur des Femmes (Unk)";;38;False;https://www.wikidata.org/wiki/Q1094120;DraCor: https://dracor.org/;texts/anseaume-cendrillon.xml
fre000043;;Anseaume, Louis;0;Le Chinois Poli en France;Parodie du Chinois de Retour;;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANSEAUME_CHINOIS.xml;1755;;;;;5;False;1755;1755;5;1;2;2;0;1;10;;6;1;3738;3603;448;0;582;anseaume-chinois;fre000043;FreDraCor;1755;;male;1721;1784;"Le Mandarin (Unk); Egle (Unk); Zaïde (F); Hamsi (M); Noureddin (M)";;34;False;https://www.wikidata.org/wiki/Q1094120;DraCor: https://dracor.org/;texts/anseaume-chinois.xml
fre000044;;Anseaume, Louis;0;La Ressource Comique;Pièce en un Acte Mêlée d'Ariettes;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANSEAUME_RESSOURCECOMIQUE.xml;1772;;;;;15;False;1772;1772;15;4;8;3;0;1;32;;27;1;9109;8691;145;367;335;anseaume-ressource-comique;fre000044;FreDraCor;1772;;male;1721;1784;"Le Chevalier (M); La Marquise (F); Le Peintre (M); Le Poète (M); Le Musicien (M); Tous (Unk); L'Epine (M); La Rancune (M); Lisette (F); Frontin (M); Ensemble (Unk); Valère (M); Lucile (F); Platinet (Unk); Madame Argante (F)";;51;False;https://www.wikidata.org/wiki/Q1094120;DraCor: https://dracor.org/;texts/anseaume-ressource-comique.xml
