Key;WikidataId;Author;No of co-authors;Title;Subtitle;Normalized genre;Archive;Normalized year;Publisher;Publication place;First edition;Num Pages;Size;Libretto;Premier year;Print edition;No of speakers;No of speakers (female);No of speakers (male);No of speakers (unknown);No of person groups;No of connected components;No of edges;Year written;No of segments;No of acts;No of words;No of words (speakers);No of words (stage directions);No of paragraphs;No of lines;Filename;Xmlid;Corpus;Date;Notes;Author gender (manual);Author birth;Author death;Characters;Co-authors;Author age (time of writing);Posthumous;Authorid;Publication statement;files
ep000423;Q7757113;Fletcher, John;0;The Pilgrim;;Comedy;https://texts.earlyprint.org/works/A27177_22.xml;1621;;;;;42;false;;;42;4;38;0;1;1;268;1621;19;5;22951;22739;305;7;2837;fletcher-the-pilgrim;ep000423;EngDraCor;1621;;male;1579;1625;"Curio (M); Alinda (F); Seberto (M); Alphonso (M); Juletta (F); Porter (M); Beggar 1 (M); Beggar 2 (M); Beggar 3 (M); Beggar 4 (M); Pilgrim (M); Pedro (M); Servant 1 (M); Servant 2 (M); Outlaw 1 (M); Roderigo (M); Outlaw 2 (M); Outlaw 3 (M); Outlaw 4 (M); Lopez (M); Jaques (M); Gentleman (M); Keeper 1 (M); Keeper 2 (M); English Madman (M); She-Fool (F); Gentleman 1 (M); Master (M); Gentleman 2 (M); Scholar (M); Peasant 1 (M); Peasant 2 (M); Peasant 3 (M); Peasant 4 (M); Parson (M); Welsh Madman (M); Governor (M); Citizen 1 (M); Citizen 2 (M); Citizen 3 (M); Verdugo (M); Ladies (F)";;42;false;https://www.wikidata.org/wiki/Q312444;DraCor: https://dracor.org/;texts/fletcher-the-pilgrim.xml
ep000422;Q7730744;Fletcher, John;1;The Double Marriage;;Tragedy;https://texts.earlyprint.org/works/A27177_21.xml;1619;;;;;32;false;;;32;3;29;0;4;1;349;1619;5;5;25000;24741;583;13;3250;fletcher-massinger-the-double-marriage;ep000422;EngDraCor;1619;;male;1579;1625;"Virolet (M); Boy (M); Juliana (F); Brissonet (M); Camillo (M); Ronvere (M); Villio (M); Castruchio (M); Ferrand (M); Guard 1 (M); Women (F); Pandulpho (M); Boatswain (M); Gunner (M); Sesse (M); Martia (F); Master (M); Sailor (M); Sailor 1 (M); Sailor 2 (M); Ascanio (M); Surgeon (M); Guard 2 (M); Citizen 1 (M); Citizen 2 (M); Guard (M); Lucio (M); Lawyer (M); Doctor (M); Citizens (M); Soldiers (M); Citizen 3 (M)";"Fletcher, John; Massinger, Philip";40;false;https://www.wikidata.org/wiki/Q312444;DraCor: https://dracor.org/;texts/fletcher-massinger-the-double-marriage.xml
ep000421;Q7762780;Fletcher, John;1;The Sea Voyage;;Comedy;https://texts.earlyprint.org/works/A27177_20.xml;1622;;;;;19;false;;;19;6;13;0;0;1;169;1622;5;5;18302;18178;264;7;2400;fletcher-massinger-the-sea-voyage;ep000421;EngDraCor;1622;;male;1579;1625;"Master (M); Sailor 1 (M); Sailor 2 (M); Boatswain (M); Albert (M); Morillat (M); Tibalt (M); Aminta (F); Lamure (M); Franville (M); Sebastian (M); Nicusa (M); Surgeon (M); Hippolyta (F); Crocale (F); Juletta (F); Clarinda (F); Rossella (F); Raymond (M)";"Fletcher, John; Massinger, Philip";43;false;https://www.wikidata.org/wiki/Q312444;DraCor: https://dracor.org/;texts/fletcher-massinger-the-sea-voyage.xml
ep000420;Q4941450;Fletcher, John;0;Bonduca;;Tragedy;https://texts.earlyprint.org/works/A27177_19.xml;1611;;;;;27;false;;;27;3;24;0;1;1;249;1611;18;5;22491;22070;549;25;2919;fletcher-bonduca;ep000420;EngDraCor;1611;;male;1579;1625;"Bonduca (F); Caratach (M); Nennius (M); Hengo (M); Petillius (M); Junius (M); Judas (M); Soldier 1 (M); Soldier 2 (M); Soldier 3 (M); Soldier 4 (M); Suetonius (M); Demetrius (M); Decius (M); Penius (M); Macer (M); Regulus (M); Curius (M); Drusus (M); Soldiers (M); Herald (M); Daughter 1 (F); Daughter 2 (F); Suitor (M); Servant (M); Guide (M); Messenger (M)";;32;false;https://www.wikidata.org/wiki/Q312444;DraCor: https://dracor.org/;texts/fletcher-bonduca.xml
ep000419;Q7758590;Fletcher, John;0;The Prophetess;;Tragicomedy;https://texts.earlyprint.org/works/A27177_18.xml;1622;;;;;39;false;;;39;4;35;0;4;2;278;1622;18;5;20193;19954;422;5;2567;fletcher-massinger-the-prophetess;ep000419;EngDraCor;1622;"Fletcher, John; Massinger";male;1579;1625;"Charinus (M); Niger (M); Aurelia (F); Drusilla (F); Delphia (F); Diocles (M); Geta (M); Maximinian (M); Aper (M); Guard 1 (M); Guard 2 (M); Guard 3 (M); Camurius (M); Guard (M); Senator 1 (M); Senator 2 (M); Officers (M); Flamen (M); Suitor 1 (M); Suitor 3 (M); Suitor 4 (M); Lictor 1 (M); Suitor 2 (M); Lictor 2 (M); Suitor (M); Ambassadors (M); Cassana (F); Cosroe (M); Persian 1 (M); Persian 2 (M); Soldiers (M); Chorus (M); Shepherd 1 (M); Shepherd 2 (M); Shepherd 3 (M); Countryman 1 (M); Countryman 2 (M); Soldier 1 (M); Soldier 2 (M)";;43;false;https://www.wikidata.org/wiki/Q313932;DraCor: https://dracor.org/;texts/fletcher-massinger-the-prophetess.xml
ep000418;Q16386849;Fletcher, John;1;The Maid in the Mill;;Comedy;https://texts.earlyprint.org/works/A27177_17.xml;1623;;;;;30;false;;;30;7;23;0;1;1;241;1623;12;5;22965;22705;322;62;2663;fletcher-rowley-the-maid-in-the-mill;ep000418;EngDraCor;1623;;male;1579;1625;"Lisauro (M); Aminta (F); Ismenia (F); Terzo (M); Antonio (M); Martin (M); Bustofa (M); Franio (M); Otrante (M); Gerasto (M); Florimell (F); Julio (M); Cupid (M); Gentlemen (M); Wench 1 (F); Wench 2 (F); Wench 3 (F); Gillian (F); Pedro (M); Moncado (M); Vertigo (M); King (M); Philippo (M); Lord (M); Lord 2 (M); Servant 1 (M); Servant 2 (M); Bellides (M); Servant (M); Constable (M)";"Fletcher, John; Rowley, William";44;false;https://www.wikidata.org/wiki/Q312444;DraCor: https://dracor.org/;texts/fletcher-rowley-the-maid-in-the-mill.xml
ep000417;;Middleton, Thomas;1;The Nice Valor, or The Passionate Madman;;Comedy;https://texts.earlyprint.org/works/A27177_16.xml;1622;;;;;25;false;;;25;2;23;0;0;1;210;1622;7;5;17163;15916;429;11;1961;middleton-fletcher-the-nice-valor;ep000417;EngDraCor;1622;;male;1580;1627;"Duke (M); Shamont (M); Gentleman 1 (M); Gentleman 2 (M); Gentleman 3 (M); Gentleman 4 (M); Lapet (M); Lady (F); Wife (F); Passionate (M); Servant (M); Soldier (M); Cupid (M); Brother 1 (M); Brother 2 (M); Priest (M); Huntsman (M); Clown (M); Servant 1 (M); Servant 2 (M); Gallant (M); Plain Fellow (M); Base (M); Poltrot (M); Moulbazon (M)";"Middleton, Thomas; Fletcher, John";42;false;https://www.wikidata.org/wiki/Q344865;DraCor: https://dracor.org/;texts/middleton-fletcher-the-nice-valor.xml
ep000416;Q7740929;Fletcher, John;0;The Humorous Lieutenant;;Comedy;https://texts.earlyprint.org/works/A27177_15.xml;1619;;;;;36;false;;;36;8;28;0;2;1;260;1619;25;5;26880;26293;421;18;3300;fletcher-the-humorous-lieutenant;ep000416;EngDraCor;1619;;male;1579;1625;"Usher 1 (M); Usher 2 (M); Ladies (F); Citizen 1 (M); Citizen 2 (M); Celia (F); Antigonus (M); Ambassador 1 (M); Ambassador 2 (M); Ambassador 3 (M); Demetrius (M); Gentleman 1 (M); Gentleman 2 (M); Leontius (M); Tymon (M); Lieutenant (M); Charinthus (M); Menippus (M); Leucippe (F); Maid 1 (F); Maid 2 (F); Woman (F); Phebe (F); Soldier (M); Lords (M); Governor (M); Colonel (M); Lady (F); Physician 1 (M); Physician 2 (M); Seleucus (M); Lysimachus (M); Ptolemy (M); Herold (M); Host (M); Magician (M)";;40;false;https://www.wikidata.org/wiki/Q312444;DraCor: https://dracor.org/;texts/fletcher-the-humorous-lieutenant.xml
ep000415;Q7742681;Fletcher, John;0;The Island Princess;;Tragicomedy;https://texts.earlyprint.org/works/A27177_14.xml;1619;;;;;31;false;;;31;6;25;0;0;1;369;1619;5;5;24136;23735;382;4;2994;fletcher-the-island-princess;ep000415;EngDraCor;1619;;male;1579;1625;"Piniero (M); Christophero (M); Pedro (M); Quisara (F); Quisana (F); Ruydias (M); Armusia (M); Soza (M); Emanuel (M); Bakam (M); Syana (M); Governor (M); Panura (F); Keeper (M); Moor 1 (M); Moor 2 (M); King (M); Captain (M); Citizen (M); Soldier (M); Citizen 1 (M); Citizen 2 (M); Citizen 3 (M); Woman 1 (F); Woman 2 (F); Woman 3 (F); Messenger (M); Townsman 1 (M); Townsman 2 (M); Townsman 3 (M); Townsman 4 (M)";;40;false;https://www.wikidata.org/wiki/Q312444;DraCor: https://dracor.org/;texts/fletcher-the-island-princess.xml
ep000414;;Fletcher, John;1;The Wandering Lovers;;Tragicomedy;https://texts.earlyprint.org/works/A27177_13.xml;1623;;;;;21;false;;;21;3;18;0;2;1;190;1623;5;5;22959;22405;462;20;2872;fletcher-massinger-the-wandering-lovers;ep000414;EngDraCor;1623;;male;1579;1625;"Malfort (M); Leon (M); Clarinda (F); Caliste (F); Cleander (M); Lidian (M); Clarange (M); Olinda (F); Dorilaus (M); Servant (M); Lisander (M); Lancelot (M); Alcidon (M); Beronte (M); Friar (M); Chamberlain (M); Host (M); Lemure (M); King (M); Guard (M); Servants (M)";"Fletcher, John; Massinger, Philip";44;false;https://www.wikidata.org/wiki/Q312444;DraCor: https://dracor.org/;texts/fletcher-massinger-the-wandering-lovers.xml
ep000413;Q7746448;Ford, John;0;The Laws of Candy;;Tragicomedy;https://texts.earlyprint.org/works/A27177_12.xml;1619;;;;;20;false;;;20;3;16;1;1;1;148;1619;6;5;17247;17188;176;7;2396;ford-the-laws-of-candy;ep000413;EngDraCor;1619;;male;1586;1639;"Melitus (M); Gasparo (M); Cassilane (M); Messenger (M); Arcanes (M); Antinous (M); Decius (M); Possenne (M); Porphico (M); Gonzalo (M); Soldiers (M); Fernando (M); Philander (M); Erota (F); Mochingo (M); Attendant (Unk); Annophil (F); Servant (M); Hyparcha (F); Michael (M)";;33;false;https://www.wikidata.org/wiki/Q503798;DraCor: https://dracor.org/;texts/ford-the-laws-of-candy.xml
ep000412;Q7749125;Fletcher, John;0;The Loyal Subject;;Tragicomedy;https://texts.earlyprint.org/works/A27177_11.xml;1618;;;;;29;false;;;29;8;21;0;2;1;184;1618;28;5;28042;27471;519;20;3406;fletcher-the-loyal-subject;ep000412;EngDraCor;1618;;male;1579;1625;"Theodore (M); Putskie (M); Olympia (F); Woman 2 (F); Petesca (F); Alinda (M); Duke (M); Burris (M); Woman 1 (F); Archas (M); Boroskie (M); Ancient (M); Soldier 1 (M); Soldier 2 (M); Post (M); Post 2 (M); Gentleman 1 (M); Gentleman 2 (M); Gentlemen (M); Soldiers (M); Servant (M); Viola (F); Honora (F); Soldier 3 (M); Soldier 4 (M); Servant 2 (M); Lady (F); Servant 1 (M); Gentlewoman (F)";;39;false;https://www.wikidata.org/wiki/Q312444;DraCor: https://dracor.org/;texts/fletcher-the-loyal-subject.xml
ep000411;Q7722068;Fletcher, John;0;The Chances;;Comedy;https://texts.earlyprint.org/works/A27177_10.xml;1617;;;;;19;false;;;19;5;14;0;1;1;88;1617;24;5;18144;17624;420;10;2486;fletcher-the-chances;ep000411;EngDraCor;1617;;male;1579;1625;"Peter (M); Anthony (M); John (M); Frederick (M); Gentleman 1 (M); Gentleman 2 (M); Petruchio (M); Woman (F); Duke (M); Gentleman 3 (M); Constantia (F); Landlady (F); Duke's Faction (M); Surgeon (M); Francisco (M); Servant (M); Whore (F); Bawd (F); Vecchio (M)";;38;false;https://www.wikidata.org/wiki/Q312444;DraCor: https://dracor.org/;texts/fletcher-the-chances.xml
ep000410;Q7733262;Fletcher, John;1;The False One;;;https://texts.earlyprint.org/works/A27177_09.xml;1619;;;;;17;false;;;17;4;13;0;0;1;95;1619;16;5;20866;20197;242;4;2631;fletcher-massinger-the-false-one;ep000410;EngDraCor;1619;;male;1579;1625;"Achillas (M); Septimius (M); Photinus (M); Labienus (M); Ptolemy (M); Apollodorus (M); Eros (F); Arsino (F); Cleopatra (F); Caesar (M); Sceva (M); Antony (M); Dolabella (M); Soldier 1 (M); Soldier 2 (M); Soldier 3 (M); Isis (F)";"Fletcher, John; Massinger, Philip";40;false;https://www.wikidata.org/wiki/Q312444;DraCor: https://dracor.org/;texts/fletcher-massinger-the-false-one.xml
ep000409;Q7727914;Beaumont, Francis;1;The Coxcomb;;Comedy;https://texts.earlyprint.org/works/A27177_08.xml;1608;;;;;26;false;;;26;7;19;0;0;1;230;1608;5;5;22821;22294;360;497;1320;beaumont-fletcher-the-coxcomb;ep000409;EngDraCor;1608;;male;1584;1616;"Richardo (M); Viola (F); Mercury (M); Antonio (M); Servant (M); Musician (M); Uberto (M); Maria (F); Silvio (M); Servant 2 (M); Pedro (M); Drawer (M); Watchman (M); Constable (M); Wife (F); Tinker (M); Dorothy (F); Valerio (M); Andrugio (M); Nan (F); Madge (F); Mother (F); Alexander (M); Justice (M); Curio (M); Mark (M)";"Beaumont, Francis; Fletcher, John";24;false;https://www.wikidata.org/wiki/Q313932;DraCor: https://dracor.org/;texts/beaumont-fletcher-the-coxcomb.xml
ep000408;Q4880446;Beaumont, Francis;2;Beggars' Bush;;Comedy;https://texts.earlyprint.org/works/A27177_07.xml;1615;;;;;29;false;;;29;4;25;0;1;1;217;1615;16;5;21037;20645;306;19;2674;beaumont-fletcher-massinger-beggars-bush;ep000408;EngDraCor;1615;;male;1584;1616;"Merchant (M); Herman (M); Woolfort (M); Hubert (M); Merchant 1 (M); Merchant 2 (M); Merchant 3 (M); Florez (M); Merchant 4 (M); Gerard (M); Higgen (M); Ferret (M); Prig (M); Ginkes (M); Snap (M); Jaculin (F); Hempskirke (M); Vandunke (M); Margaret (F); Bertha (F); Boor 1 (M); Boor 2 (M); Boor 3 (M); Boy (M); Boors (M); Sailor (M); Vanlock (M); Francis (F); Servant (M)";"Beaumont, Francis; Fletcher, John; Massinger, Philip";31;false;https://www.wikidata.org/wiki/Q313932;DraCor: https://dracor.org/;texts/beaumont-fletcher-massinger-beggars-bush.xml
ep000407;Q7721282;Fletcher, John;1;The Captain;;Comedy;https://texts.earlyprint.org/works/A27177_06.xml;1609;;;;;22;false;;;22;6;16;0;0;1;119;1609;20;5;26450;25709;457;25;3235;fletcher-beaumont-the-captain;ep000407;EngDraCor;1609;;male;1579;1625;"Lodowick (M); Piso (M); Angelo (M); Julio (M); Father (M); Servant (M); Frederick (M); Clora (F); Frank (F); Lelia (F); Waiting Woman (F); Jacomo (M); Fabritio (M); Singer 1 (M); Singer 2 (M); Host (M); Boy (M); Boy 2 (M); Servant 2 (M); Maid (F); Wench (F); Messenger (M)";"Fletcher, John; Beaumont, Francis";30;false;https://www.wikidata.org/wiki/Q312444;DraCor: https://dracor.org/;texts/fletcher-beaumont-the-captain.xml
ep000406;Q7754255;Fletcher, John;1;The Noble Gentleman;;Comedy;https://texts.earlyprint.org/works/A27177_05.xml;1605;;;;;18;false;;;18;5;13;0;0;1;127;1605;5;5;20489;20146;291;17;2538;fletcher-beaumont-the-noble-gentleman;ep000406;EngDraCor;1605;;male;1579;1625;"Gentleman (M); Jaques (M); Cozen (M); Servant (M); Wife (F); Longaville (M); Bewford (M); Lady (F); Shatillion (M); Love (F); Maria (F); Page (M); Duke (M); Groom (M); Gentleman 1 (M); Gentleman 2 (M); Gentleman 3 (M); Duchess (F)";"Fletcher, John; Beaumont, Francis";26;false;https://www.wikidata.org/wiki/Q312444;DraCor: https://dracor.org/;texts/fletcher-beaumont-the-noble-gentleman.xml
ep000405;Q16385380;Fletcher, John;1;The Custom of the Country;;Comedy;https://texts.earlyprint.org/works/A27177_04.xml;1625;;;;;35;false;;;35;5;21;9;2;1;351;1625;9;5;25220;24379;463;10;3162;fletcher-massinger-the-custom-of-the-country;ep000405;EngDraCor;1625;;male;1579;1625;"Rutilio (M); Arnoldo (M); Charino (M); Zenocia (F); Clodio (M); Guard (M); Govenor Manuel de Sosa (M); Guiomar (M); Duarte (M); Page of Duarte (M); Leopold (M); Sailor (M); Zabulon (M); Unspecified Servant of Zabulon (Unk); Alonso (M); Officer 1 (M); Officer 2 (M); Servant 1 of Guiomar (Unk); Servant 2 of Guiomar (Unk); Servant of Zenocia (Unk); Servant 1 of Zabulon (Unk); Servant 2 of Zabulon (Unk); Hippolyta (F); Sulpitia (F); Jaques (M); Doctor (M); Bravo (M); Servant of Hippolyta (Unk); Gentlewoman 1 (F); Man 1 (M); Man 2 (M); Man 3 (M); Servant of Duarte (Unk); Unspecified servants of Guiomar (Unk)";"Fletcher, John; Massinger, Philip";46;false;https://www.wikidata.org/wiki/Q312444;DraCor: https://dracor.org/;texts/fletcher-massinger-the-custom-of-the-country.xml
ep000404;Q7747596;Fletcher, John;1;The Little French Lawyer;;Comedy;https://texts.earlyprint.org/works/A27177_03.xml;1619;;;;;26;false;;;26;6;20;0;3;1;272;1619;5;5;23479;22911;514;7;3017;fletcher-massinger-the-little-french-lawyer;ep000404;EngDraCor;1619;;male;1579;1625;"Dinant (M); Cleremont (M); Chorus (M); Vertaigne (M); Champernell (M); Beaupre (M); Verdone (M); Lamira (F); Nurse (F); Charlotte (F); Gentleman (M); Gentleman 1 (M); Gentleman 2 (M); La-Writ (M); Old Lady (F); Sampson (M); Client 1 (M); Client 2 (M); Client 3 (M); Servant 1 (M); Servant 2 (M); Annabell (F); Servant (M); Gentlemen (M); Ladies (F); Provost (M)";"Fletcher, John; Massinger, Philip";40;false;https://www.wikidata.org/wiki/Q312444;DraCor: https://dracor.org/;texts/fletcher-massinger-the-little-french-lawyer.xml
ep000403;Q7765669;Fletcher, John;1;The Spanish Curate;;Tragicomedy;https://texts.earlyprint.org/works/A27177_02.xml;1622;;;;;23;false;;;23;4;18;1;0;1;124;1622;21;5;24745;24231;367;10;3094;fletcher-massinger-the-spanish-curate;ep000403;EngDraCor;1622;;male;1579;1625;"Arsenio (M); Milanes (M); Jacintha (F); Ascanio (M); Leandro (M); Angelo (M); Henrique (M); Octavio (M); Violante (F); Lopez (M); Diego (M); Bartolus (M); Amaranta (F); Moor (F); Jamy (M); Andrea (Unk); Servant (M); Parishioner 1 (M); Parishioner 2 (M); Parishioner 3 (M); Parishioner 4 (M); Officer (M); Assistant (M)";"Fletcher, John; Massinger, Philip";43;false;https://www.wikidata.org/wiki/Q312444;DraCor: https://dracor.org/;texts/fletcher-massinger-the-spanish-curate.xml
ep000402;Q16386830;Fletcher, John;0;The Mad Lover;;Tragicomedy;https://texts.earlyprint.org/works/A27177_01.xml;1617;;;;;30;false;;;30;8;22;0;0;1;328;1617;5;5;20589;20236;518;20;2751;fletcher-the-mad-lover;ep000402;EngDraCor;1617;;male;1579;1625;"Eumenes (M); King (M); Memnon (M); Cleanthe (F); Calis (F); Lucippe (F); Captain 1 (M); Captain 2 (M); Chilax (M); Page (M); Fool (M); Boy (M); Syphax (M); Stremon (M); Boy 2 (M); Gentleman (M); Priestess (F); Polidor (M); Demagoras (M); Surgeon (M); Servant (M); Orpheus (M); Charon (M); Cloe (F); Lord 1 (M); Lord 2 (M); Messenger (M); Whore (F); Nun (F); Venus (F)";;38;false;https://www.wikidata.org/wiki/Q312444;DraCor: https://dracor.org/;texts/fletcher-the-mad-lover.xml
ep000398;;Armin, Robert;0;The Two Maids of More-Clacke;;Comedy;https://texts.earlyprint.org/works/A21411.xml;1606;;;;;30;false;;;30;6;23;1;0;1;435;1606;1;0;19470;18471;651;179;1745;armin-the-two-maids-of-more-clacke;ep000398;EngDraCor;1606;;unknown;1563;1615;"Maid (F); Man (M); Humil (M); James (M); Wat (M); Ferris (M); Tutch (M); Lady (F); Sir William (M); Earl (M); Toures (M); Filbon (M); Mary (F); Tabytha (F); Auditor (M); Rafe (M); Boy (M); John (M); Messenger (M); Nurse (F); Madge (F); Lord (M); Servant (M); Henry (M); Mr. (M); Within (Unk); Governor (M); Gentleman (M); Lord 1 (M); Lord 2 (M)";;43;false;https://www.wikidata.org/wiki/Q2326905;DraCor: https://dracor.org/;texts/armin-the-two-maids-of-more-clacke.xml
ep000397;Q5429788;Anonymous;0;Fair Em;;Comedy;https://texts.earlyprint.org/works/A21328.xml;1590;;;;;19;false;;;19;4;15;0;0;1;171;1590;1;1;12601;12179;441;1;1472;anon-fair-em;ep000397;EngDraCor;1590;;unknown;;;"Lubeck (M); Dirot (M); William (M); Mountney (M); Valingford (M); Miller (M); Em (F); Trotter (M); King of Denmark (M); Blanch (F); Mariana (F); Manvile (M); Messenger (M); Rosilio (M); Soldier (M); Demarch (M); Citizen of Manchester (M); Elner (F); Ambassador (M)";;;;https://www.wikidata.org/wiki/Q4233718;DraCor: https://dracor.org/;texts/anon-fair-em.xml
ep000395;;Anonymous;0;The Reign of King Edward the Third;;;https://texts.earlyprint.org/works/A21144.xml;1590;;;;;36;false;;;36;3;31;3;4;1;630;1590;1;0;20496;20059;479;0;2503;anon-the-reign-of-king-edward-the-third;ep000395;EngDraCor;1590;;unknown;;;"King Edward (M); Artois (M); Audley (M); Lorraine (M); Prince Edward (M); Warwick (M); Montague (M); King David (M); Douglas (M); Messenger (M); Countess (F); Copland (M); Lodwick (M); Derby (M); John (M); Charles (M); King of Bohemia (M); Polonian captain (M); Mariner (M); Philip (M); Citizen one (Unk); Citizen two (Unk); Citizen three (Unk); Woman (F); Gobin (M); French people (M); Salisbury (M); Villiers (M); Poor men (M); Soldiers (M); Percy (M); Captain (M); Herald (M); Esquire (M); Citizens (M); Queen (F)";;;;https://www.wikidata.org/wiki/Q4233718;DraCor: https://dracor.org/;texts/anon-the-reign-of-king-edward-the-third.xml
ep000394;Q6131356;Anonymous;0;The Merry Devil of Edmonton;;Comedy;https://texts.earlyprint.org/works/A21136.xml;1599;;;;;25;false;;;25;4;21;0;0;1;300;1599;1;1;12752;12135;299;137;1025;anon-the-merry-devil-of-edmonton;ep000394;EngDraCor;1599;;unknown;;;"Fabell (M); Coreb (M); Host (M); Arthur Clare (M); Harry (M); Millicent (F); Dorcas (F); Sir Mounchensey (M); Sir Jerningham (M); Bilbo (M); Raymond Mounchensey (M); Frank Jerningham (M); Banks (M); Smug (M); John (M); Lady (F); Prioress (F); Nun (M); Brian (M); Raphe (M); Sexton (M); Priest (M); Hildersham (M); Benedick (M); Chamberlain (M)";;;;https://www.wikidata.org/wiki/Q4233718;DraCor: https://dracor.org/;texts/anon-the-merry-devil-of-edmonton.xml
ep000393;Q1625343;Anonymous;0;Arden of Faversham;;Tragedy;https://texts.earlyprint.org/works/A20951.xml;1590;;;;;18;false;;;18;2;16;0;0;1;153;1590;1;0;21146;20507;548;330;2087;anon-arden-of-faversham;ep000393;EngDraCor;1590;;unknown;;;"Franklin (M); Arden (M); Alice (F); Adam (M); Michael (M); Mosbie (M); Clarke (M); Greene (M); Susan (F); Bradshaw (M); Will (M); Shakebag (M); Prentise (M); Lord (M); Ferryman (M); Sailor (M); Rede (M); Maior (M)";;;;https://www.wikidata.org/wiki/Q4233718;DraCor: https://dracor.org/;texts/anon-arden-of-faversham.xml
ep000392;Q6112195;Marston, John;0;Jack Drum's Entertainment;;Comedy;https://texts.earlyprint.org/works/A20867.xml;1600;;;;;26;false;;;26;5;21;0;0;1;254;1600;6;5;17668;16264;634;363;1135;marston-jack-drum-s-entertainment;ep000392;EngDraCor;1600;;male;1576;1634;"Drum (M); Twedle (M); Edward (M); Mamon (M); Fool (M); Katherine (F); Camelia (F); Flawne (M); Winifrid (F); Brabant Jr (M); Planet (M); Page 1 (M); Page 2 (M); Brabant Sr (M); Puff (M); Ellis (M); Monsieur (M); Puff's Page (M); Pasquill (M); Page 3 (M); Pasquill's Page (M); Timothy (M); Country Maid (F); Page 4 (M); Mrs Brabant (F); Brabant Jr.'s Page (M)";;24;false;https://www.wikidata.org/wiki/Q918279;DraCor: https://dracor.org/;texts/marston-jack-drum-s-entertainment.xml
ep000391;;Drue, Thomas;0;The Duchess of Suffolk;;;https://texts.earlyprint.org/works/A20866.xml;1631;;;;;53;false;;;53;3;51;0;1;1;685;1631;5;5;17974;17295;638;13;2128;drue-the-duchess-of-suffolk;ep000391;EngDraCor;1631;;male;1586;1627;"Fox (M); Cranwell (M); Duchess (F); Berty (M); Beggar (M); Bonner (M); Sands (M); Count Palatine (M); Northumberland (M); Erbaigh (M); Arundel (M); Gardiner (M); Clunie (M); Paget (M); Cranmer (M); Tiler (M); Jenkin (M); Watch (M); Nurse (F); Messenger (M); Post (M); Goseling (M); Constable (M); Perecell (M); Thief 1 (M); Thief 2 (M); Thief 3 (M); Sexton (M); Erasmus (M); Brunswick (M); Portgrave (M); Captain 1 (M); Mourner 1 (M); Sheriff (M); Ridley (M); Latimer (M); Captain 2 (M); Soldiers (M); Burgomaster (M); Palsgrave (M); Atkinson (M); Man 1 (M); Man 2 (M); Woman (F); Officer 1 (M); Keeper (M); Grindall (M); Scory (M); Cox (M); Admiral (M); Hunsdon (M); Clinton (M); Prisoner (M)";;;true;https://www.wikidata.org/wiki/Q7789063;DraCor: https://dracor.org/;texts/drue-the-duchess-of-suffolk.xml
ep000390;Q7989807;Dekker, Thomas;1;Westward Ho;;Comedy;https://texts.earlyprint.org/works/A20100.xml;1604;;;;;32;false;;;32;7;25;0;1;1;289;1604;7;5;24173;23730;408;959;198;dekker-webster-westward-ho;ep000390;EngDraCor;1604;;male;1572;1632;"Mrs Birdlime (F); Taylor (M); Prentise (M); Mrs Justiniano (F); Justiniano (M); Tenterhook (M); Moll (F); Servant (M); Monopoly (M); Scrivener (M); Honeysuckle (M); Wafer (M); Boniface (M); Mrs Honeysuckle (F); Earl (M); Goseling (M); Linstock (M); Mrs Tenterhook (F); Mrs Wafer (F); Whirlpool (M); Hans (M); Parenthesis (M); Ambush (M); Clouch (M); Boy (M); Luce (F); Christian (M); 1 Servant (M); 2 Servant (M); 3 Servant (M); Chamberlain (M); Fiddlers (M)";"Dekker, Thomas; Webster, John";32;false;https://www.wikidata.org/wiki/Q336189;DraCor: https://dracor.org/;texts/dekker-webster-westward-ho.xml
ep000389;Q7059884;Dekker, Thomas;1;Northward Ho;;Comedy;https://texts.earlyprint.org/works/A20098.xml;1605;;;;;29;false;;;29;4;27;0;1;1;267;1605;5;1;22490;22204;347;970;96;dekker-webster-northward-ho;ep000389;EngDraCor;1605;;male;1572;1632;"Featherstone (M); Greenshield (M); Chamberlain (M); Bellamont (M); Mayberry (M); Philip (M); Chartley (M); Lever (M); Sergeant 1 (M); Doll (F); Sergeant 2 (M); Drawer (M); Prentice (M); Servants (M); Mrs Mayberry (F); Hornet (M); Hans (M); Allum (M); Captain (M); Kate (F); Rat (M); Taylor (M); Frog (M); Squirrel (M); Servant (M); Full Moon (M); Bawd (M); Musician (M); Hostess (F)";"Dekker, Thomas; Webster, John";33;false;https://www.wikidata.org/wiki/Q336189;DraCor: https://dracor.org/;texts/dekker-webster-northward-ho.xml
