Key;Author;Title;Date;Reference year;Notes;files;No of words;Language;Authorid;Author gender (manual);Author birth;Author death;Size;Time slot;Corpus;First edition;Digital edition;Print edition;Provenance;Titleid;Subgenre;Narrative perspective;Reprint count;Xmlid;Author age (time of writing);Posthumous;Publication statement
POR0015;Dinis, Júlio;Os Fidalgos da Casa Mourisca;1867;1867;Dinis, Júlio [Joaquim Guilherme Gomes Coelho] ;texts/POR0015_JulDin_Fidalgos.xml;145632;Portuguese;https://viaf.org/viaf/36941922;male;1839;1871;long;1860-1879;ELTeC-por;1867;;1871;;;;;high;POR0015;28;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POR0016;Silva, Luís Augusto Rebelo da;A casa dos fantasmas;1865;1865;;texts/POR0016_LARSil_Fantasmas.xml;93020;Portuguese;https://viaf.org/viaf/65062129;male;1822;1871;medium;1900-1920;ELTeC-por;1865;;1908;;;;;low;POR0016;43;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POR0017;Pinheiro Chagas, Manuel Joaquim;A Lenda da Meia-Noite;1874;1874;;texts/POR0017_MJPCha_Meianoite.xml;49152;Portuguese;https://viaf.org/viaf/12303053;male;1842;1895;short;1900-1920;ELTeC-por;1874;;1906;;;;;low;POR0017;32;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POR0018;Albuquerque, António de;O Marquês da Bacalhoa;1908;1908;;texts/POR0018_AntAlb_Bacalhoa.xml;56493;Portuguese;;male;1866;1923;medium;1900-1920;ELTeC-por;1908;;;;;;;low;POR0018;42;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POR0019;Sá-Carneiro, Mário de;A Confissão de Lúcio;1914;1914;;texts/POR0019_MarSC_Lucio.xml;26021;Portuguese;https://viaf.org/viaf/66476723;male;1890;1916;short;1900-1920;ELTeC-por;1914;2012;;;;;;high;POR0019;24;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POR0020;Botelho, Abel;Amor crioulo;1917;1917;;texts/POR0020_AbeBot_Crioulo.xml;81492;Portuguese;https://viaf.org/viaf/37048086;male;1856;1917;medium;1900-1920;ELTeC-por;1917;;1921;;;;;unspecified;POR0020;61;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POR0021;Ficalho, Francisco Manuel de Melo Breyner, Conde de;Uma Eleição Perdida;1888;1888;;texts/POR0021_ConFic_Eleicao.xml;26525;Portuguese;https://viaf.org/viaf/51706969;male;1837;1903;short;1880-1899;ELTeC-por;1888;;;;;;;high;POR0021;51;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POR0022;Pimentel, Alberto;Noites de Cintra;1892;1892;;texts/POR0022_AlbPim_Cintra.xml;32610;Portuguese;https://viaf.org/viaf/64047987;male;1849;1925;short;1880-1899;ELTeC-por;1892;;1908;;;;;low;POR0022;43;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POR0023;Herculano, Alexandre;Eurico, o Presbítero;1844;1844;;texts/POR0023_AleHer_Eurico.xml;58989;Portuguese;https://viaf.org/viaf/2464795;male;1810;1877;medium;1840-1859;ELTeC-por;1844;2014;1864;;;;;high;POR0023;34;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POR0024;Campos, Alfredo Luís de;A filha do Cabinda;1873;1873;;texts/POR0024_AlfCam_Cabinda.xml;27975;Portuguese;https://viaf.org/viaf/306447935;male;1856;1931;short;1860-1879;ELTeC-por;1873;;;;;;;low;POR0024;17;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POR0025;Rodrigues, Manuel Maria;A Rosa do Adro;1870;1870;;texts/POR0025_ManMRod_Rosa.xml;58928;Portuguese;https://viaf.org/viaf/48368103;male;1847;1899;medium;1860-1879;ELTeC-por;1870;;;;;;;high;POR0025;23;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POR0026;Teixeira de Queirós, Francisco;O Salústio Nogueira;1883;1883;;texts/POR0026_TeiQue_Salustio.xml;110267;Portuguese;https://viaf.org/viaf/51244569;male;1848;1919;long;1880-1899;ELTeC-por;1883;;1909;;;;;unspecified;POR0026;35;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
