Key;Author;Title;Date;Reference year;Notes;files;No of words;Language;Authorid;Author gender (manual);Author birth;Author death;Size;Time slot;Corpus;First edition;Digital edition;Print edition;Provenance;Titleid;Subgenre;Narrative perspective;Reprint count;Xmlid;Author age (time of writing);Posthumous;Publication statement
POL0021;Domańska, Antonina;Paziowie króla Zygmunta;1910;1910;;texts/POL0021_domanska_paziowie-krola-zygmunta.xml;43324;Polish;http://viaf.org/viaf/3522169;female;1853;1917;short;1900-1920;ELTeC-pol;;;1910;;;;;low;POL0021;57;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0022;Dygasiński, Adolf;As;1896;1896;;texts/POL0022_dygasinski_as.xml;40650;Polish;http://viaf.org/viaf/8187131;male;1839;1902;short;1880-1899;ELTeC-pol;;;1896;;;;;high;POL0022;57;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0023;Dygasiński, Adolf;Pan Jędrzej Piszczalski;1890;1890;;texts/POL0023_dygasinski_pan-jedrzej-piszczalski.xml;86521;Polish;http://viaf.org/viaf/8187131;male;1839;1902;long;1880-1899;ELTeC-pol;;;1890;;;;;low;POL0023;51;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0024;Dygasiński, Adolf;Wilk, psy i ludzie;1884;1884;;texts/POL0024_dygasinski_wilk-psy-i-ludzie.xml;15086;Polish;http://viaf.org/viaf/8187131;male;1839;1902;short;1880-1899;ELTeC-pol;;;1884;;;;;low;POL0024;45;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0025;Godlewska, Ludwika;Kato;1898;1898;;texts/POL0025_godlewska-ludwika_kato.xml;90002;Polish;http://viaf.org/viaf/164716389;female;1863;1901;long;1880-1899;ELTeC-pol;;;1898;;;;;low;POL0025;35;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0026;Godlewska, Ludwika;Kwiat aloesu;1899;1899;;texts/POL0026_godlewska-ludwika_kwiat-aloesu.xml;24414;Polish;http://viaf.org/viaf/164716389;female;1863;1901;short;1880-1899;ELTeC-pol;;;1899;;;;;low;POL0026;36;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0027;Godlewska, Ludwika;Po zdrowie;1896;1896;;texts/POL0027_godlewska-ludwika_po-zdrowie.xml;54876;Polish;http://viaf.org/viaf/164716389;female;1863;1901;medium;1880-1899;ELTeC-pol;;;1896;;;;;low;POL0027;33;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0028;Grabiński, Stefan;Namiętność;1930;1930;;texts/POL0028_grabinski_namietnosc.xml;12103;Polish;http://viaf.org/viaf/8490048;male;1887;1936;short;1900-1920;ELTeC-pol;;;1930;;;;;low;POL0028;43;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0029;Grabiński, Stefan;Salamandra;1924;1924;;texts/POL0029_grabinski_salamandra.xml;32079;Polish;http://viaf.org/viaf/8490048;male;1887;1936;short;1900-1920;ELTeC-pol;;;1924;;;;;low;POL0029;37;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0030;Grabiński, Stefan;Wyspa Itongo;1936;1936;;texts/POL0030_grabinski_wyspa-itongo.xml;47046;Polish;http://viaf.org/viaf/8490048;male;1887;1936;short;1900-1920;ELTeC-pol;;;1936;;;;;low;POL0030;49;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0031;Kaczkowski, Zygmunt;Grób Nieczui;1857;1857;;texts/POL0031_kaczkowski_grob-nieczui.xml;193062;Polish;http://viaf.org/viaf/35309217;male;1825;1896;long;1840-1859;ELTeC-pol;;;1857;;;;;high;POL0031;32;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0032;Kaczkowski, Zygmunt;Murdelio;1853;1853;;texts/POL0032_kaczkowski_murdelio.xml;131055;Polish;http://viaf.org/viaf/35309217;male;1825;1896;long;1840-1859;ELTeC-pol;;;1853;;;;;high;POL0032;28;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0033;Kaczkowski, Zygmunt;Olbrachtowi rycerze;1889;1889;;texts/POL0033_kaczkowski_olbrachtowi-rycerze.xml;265075;Polish;http://viaf.org/viaf/35309217;male;1825;1896;long;1880-1899;ELTeC-pol;;;1889;;;;;high;POL0033;64;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0034;Korzeniowski, Józef;Emeryt;1851;1851;;texts/POL0034_korzeniowski_emeryt.xml;87234;Polish;http://viaf.org/viaf/37042269;male;1797;1863;long;1840-1859;ELTeC-pol;;;1851;;;;;low;POL0034;54;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0035;Korzeniowski, Józef;Garbaty;1853;1853;;texts/POL0035_korzeniowski_garbaty.xml;98233;Polish;http://viaf.org/viaf/37042269;male;1797;1863;long;1840-1859;ELTeC-pol;;;1853;;;;;low;POL0035;56;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0036;Korzeniowski, Józef;Krewni;1857;1857;;texts/POL0036_korzeniowski_krewni.xml;176017;Polish;http://viaf.org/viaf/37042269;male;1797;1863;long;1840-1859;ELTeC-pol;;;1857;;;;;low;POL0036;60;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0037;Kraszewski, Józef Ignacy;Hrabina Cosel;1873;1873;;texts/POL0037_kraszewski_hrabina-cosel.xml;54208;Polish;http://viaf.org/viaf/4965235;male;1812;1887;medium;1860-1879;ELTeC-pol;;;1873;;;;;high;POL0037;61;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0038;Kraszewski, Józef Ignacy;Pogrobek;1880;1880;;texts/POL0038_kraszewski_pogrobek.xml;70511;Polish;http://viaf.org/viaf/4965235;male;1812;1887;medium;1880-1899;ELTeC-pol;;;1880;;;;;high;POL0038;68;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
